index,shrid2,ua_id,ua_pc11_pca_tot_p,ua_pc11_land_area
6750,11-28-535-04494-573941,802918,8036629.0,2546.2720135748386
6751,11-28-535-04494-573943,802918,8036629.0,2546.2720135748386
6752,11-28-535-04494-573944,802918,8036629.0,2546.2720135748386
6753,11-28-535-04494-573945,802918,8036629.0,2546.2720135748386
6754,11-28-535-04494-573946,802918,8036629.0,2546.2720135748386
6755,11-28-535-04494-573947,802918,8036629.0,2546.2720135748386
6756,11-28-535-04494-573948,802918,8036629.0,2546.2720135748386
6757,11-28-535-04495-573950,802918,8036629.0,2546.2720135748386
6758,11-28-535-04495-573953,802918,8036629.0,2546.2720135748386
6759,11-28-535-04495-573954,802918,8036629.0,2546.2720135748386
6760,11-28-535-04495-573955,802918,8036629.0,2546.2720135748386
6761,11-28-535-04495-573956,802918,8036629.0,2546.2720135748386
6762,11-28-535-04495-802918,802918,8036629.0,2546.2720135748386
6763,11-28-536-04499-802919,802918,8036629.0,2546.2720135748386
6764,11-28-536-04501-573968,802918,8036629.0,2546.2720135748386
6765,11-28-536-04508-802918,802918,8036629.0,2546.2720135748386
6766,11-28-537-04515-574064,802918,8036629.0,2546.2720135748386
6767,11-28-537-04517-802918,802918,8036629.0,2546.2720135748386
6768,11-28-537-04518-574069,802918,8036629.0,2546.2720135748386
6769,11-28-537-04518-574070,802918,8036629.0,2546.2720135748386
6770,11-28-537-04518-574071,802918,8036629.0,2546.2720135748386
6771,11-28-537-04518-574072,802918,8036629.0,2546.2720135748386
6772,11-28-537-04519-574094,802918,8036629.0,2546.2720135748386
6773,11-28-537-04519-574098,802918,8036629.0,2546.2720135748386
6774,11-28-537-04519-574099,802918,8036629.0,2546.2720135748386
6775,11-28-537-04519-574101,802918,8036629.0,2546.2720135748386
6776,11-28-537-04519-574102,802918,8036629.0,2546.2720135748386
6777,11-28-537-04519-574103,802918,8036629.0,2546.2720135748386
6778,11-28-537-04519-574104,802918,8036629.0,2546.2720135748386
6779,11-28-537-04519-574107,802918,8036629.0,2546.2720135748386
6780,11-28-537-04519-574108,802918,8036629.0,2546.2720135748386
6782,11-28-537-04520-574123,802918,8036629.0,2546.2720135748386
6783,11-28-537-04520-574124,802918,8036629.0,2546.2720135748386
6784,11-28-537-04520-574125,802918,8036629.0,2546.2720135748386
6785,11-28-537-04520-574126,802918,8036629.0,2546.2720135748386
6786,11-28-537-04520-574127,802918,8036629.0,2546.2720135748386
6787,11-28-537-04520-574137,802918,8036629.0,2546.2720135748386
6788,11-28-537-04522-574144,802918,8036629.0,2546.2720135748386
6789,11-28-537-04522-574145,802918,8036629.0,2546.2720135748386
6790,11-28-537-04522-574146,802918,8036629.0,2546.2720135748386
6791,11-28-537-04522-574147,802918,8036629.0,2546.2720135748386
6792,11-28-537-04522-574148,802918,8036629.0,2546.2720135748386
6793,11-28-537-04522-574150,802918,8036629.0,2546.2720135748386
6794,11-28-537-04523-574153,802918,8036629.0,2546.2720135748386
6795,11-28-537-04523-574154,802918,8036629.0,2546.2720135748386
6796,11-28-537-04523-574155,802918,8036629.0,2546.2720135748386
6797,11-28-537-04523-574156,802918,8036629.0,2546.2720135748386
6798,11-28-537-04523-574157,802918,8036629.0,2546.2720135748386
6799,11-28-537-04523-574160,802918,8036629.0,2546.2720135748386
6800,11-28-537-04523-574161,802918,8036629.0,2546.2720135748386
6801,11-28-537-04523-574163,802918,8036629.0,2546.2720135748386
6802,11-28-537-04523-574170,802918,8036629.0,2546.2720135748386
6803,11-28-537-04523-574171,802918,8036629.0,2546.2720135748386
6804,11-28-537-04523-574172,802918,8036629.0,2546.2720135748386
6805,11-28-537-04523-574173,802918,8036629.0,2546.2720135748386
6806,11-28-537-04525-574178,802918,8036629.0,2546.2720135748386
6807,11-28-537-04525-574196,802918,8036629.0,2546.2720135748386
6808,11-28-537-04525-574202,802918,8036629.0,2546.2720135748386
6809,11-28-537-04526-574213,802918,8036629.0,2546.2720135748386
6810,11-28-537-04526-574214,802918,8036629.0,2546.2720135748386
6811,11-28-537-04526-574215,802918,8036629.0,2546.2720135748386
6812,11-28-537-04527-574227,802918,8036629.0,2546.2720135748386
6813,11-28-537-04527-574228,802918,8036629.0,2546.2720135748386
6814,11-28-537-04527-574229,802918,8036629.0,2546.2720135748386
6815,11-28-537-04527-574233,802918,8036629.0,2546.2720135748386
6816,11-28-537-04527-574234,802918,8036629.0,2546.2720135748386
6817,11-28-537-04527-574235,802918,8036629.0,2546.2720135748386
6818,11-28-537-04527-574238,802918,8036629.0,2546.2720135748386
6819,11-28-537-04527-574239,802918,8036629.0,2546.2720135748386
6820,11-28-537-04527-574242,802918,8036629.0,2546.2720135748386
6821,11-28-537-04527-574243,802918,8036629.0,2546.2720135748386
6822,11-28-537-04527-574244,802918,8036629.0,2546.2720135748386
6823,11-28-537-04528-574257,802918,8036629.0,2546.2720135748386
6824,11-28-537-04530-802920,802920,53143.0,46.70000076293945
6825,11-28-537-04534-574468,802921,65569.0,7.890000104904175
6826,11-28-537-04534-802921,802921,65569.0,7.890000104904175
6828,11-28-537-04543-574737,802918,8036629.0,2546.2720135748386
6829,11-28-537-04543-574738,802918,8036629.0,2546.2720135748386
6830,11-28-537-04543-574739,802918,8036629.0,2546.2720135748386
6832,11-28-537-04543-574750,802918,8036629.0,2546.2720135748386
6833,11-28-537-04543-574751,802918,8036629.0,2546.2720135748386
6834,11-28-537-04543-574752,802918,8036629.0,2546.2720135748386
6835,11-28-537-04543-574755,802918,8036629.0,2546.2720135748386
6836,11-28-537-04543-574756,802918,8036629.0,2546.2720135748386
6837,11-28-537-04543-574760,802918,8036629.0,2546.2720135748386
6838,11-28-537-04544-574785,802918,8036629.0,2546.2720135748386
6839,11-28-537-04544-574787,802918,8036629.0,2546.2720135748386
6840,11-28-537-04544-574788,802918,8036629.0,2546.2720135748386
6841,11-28-537-04544-574789,802918,8036629.0,2546.2720135748386
6842,11-28-537-04544-574790,802918,8036629.0,2546.2720135748386
6843,11-28-537-04546-574827,802918,8036629.0,2546.2720135748386
6844,11-28-537-04546-574828,802918,8036629.0,2546.2720135748386
6845,11-28-538-04559-575181,575211,52653.0,31.25
6846,11-28-538-04559-575211,575211,52653.0,31.25
6852,11-28-538-04568-575391,802922,205451.0,97.61999845504761
6853,11-28-538-04568-575403,802922,205451.0,97.61999845504761
6854,11-28-538-04568-802922,802922,205451.0,97.61999845504761
6856,11-28-538-04595-802924,802924,60949.0,27.399999618530273
6857,11-28-538-04603-802925,802925,68018.0,39.869999408721924
6858,11-28-539-04628-802926,802926,63467.0,45.27999973297119
6861,11-28-539-04638-802927,802927,121053.0,63.49000072479248
6862,11-28-539-04646-802928,802928,154326.0,123.54000091552734
6864,11-28-539-04664-802929,802929,110834.0,32.78999996185303
6865,11-28-539-04668-577573,577573,64234.0,31.899999618530273
6866,11-28-540-04695-802930,802930,730649.0,287.50626492500305
6867,11-28-540-04699-802931,802931,52394.0,7.5
6869,11-28-541-04730-579086,579086,72236.0,31.100000381469727
6870,11-28-541-04736-579352,579086,72236.0,31.100000381469727
6871,11-28-541-04737-802933,802934,185554.0,167.1899995803833
6872,11-28-541-04738-802934,802934,185554.0,167.1899995803833
6873,11-28-541-04757-579685,802937,253271.0,58.06308841705322
6874,11-28-541-04757-802937,802937,253271.0,58.06308841705322
6875,11-28-542-04775-802938,802938,57507.0,32.75
6876,11-28-542-04802-802942,802942,148180.0,44.19000005722046
6879,11-28-543-04812-802943,802943,53844.0,11.239999771118164
6880,11-28-543-04816-802944,802944,58619.0,33.4200005531311
6881,11-28-543-04836-802946,802946,238002.0,49.760000705718994
6882,11-28-544-04862-802947,802947,1703320.0,945.3389854431152
6884,11-28-544-04865-802948,802948,60219.0,34.0
6885,11-28-544-04867-802947,802947,1703320.0,945.3389854431152
6886,11-28-544-04868-802947,802947,1703320.0,945.3389854431152
6887,11-28-544-04869-802947,802947,1703320.0,945.3389854431152
6888,11-28-544-04870-586153,802947,1703320.0,945.3389854431152
6889,11-28-544-04871-802949,802949,86519.0,23.280000686645508
6901,11-28-545-04890-802950,802950,66615.0,15.849999904632568
6902,11-28-545-04906-802952,802952,416890.0,92.69322514533997
6903,11-28-545-04910-802953,802953,59833.0,25.420000076293945
6904,11-28-545-04911-802954,802954,57570.0,27.609999179840088
6905,11-28-545-04913-587502,802955,500937.0,130.41853249073029
6906,11-28-545-04913-587503,802955,500937.0,130.41853249073029
6907,11-28-545-04914-802955,802955,500937.0,130.41853249073029
6908,11-28-545-04941-802958,802958,62739.0,24.269999504089355
6909,11-28-546-04961-802961,802961,110184.0,32.14999866485596
6910,11-28-546-04966-802962,802962,260808.0,53.96999967098236
6911,11-28-546-04972-802963,802963,86416.0,27.8700008392334
6913,11-28-546-04984-802964,802964,163916.0,36.489999175071716
6914,11-28-546-04987-802965,802965,65352.0,29.919999599456787
6915,11-28-546-04988-802966,802966,81199.0,19.489999771118164
6916,11-28-547-04991-802967,802967,53530.0,23.5
6917,11-28-547-05003-802968,802968,58590.0,8.6899995803833
6919,11-28-547-05010-802969,802969,1459469.0,365.9970152378082
6922,11-28-547-05021-802970,802970,133970.0,45.649999380111694
6923,11-28-547-05024-589508,802969,1459469.0,365.9970152378082
6924,11-28-547-05024-589509,802969,1459469.0,365.9970152378082
6925,11-28-547-05034-802972,802972,173674.0,70.07000017166138
6927,11-28-548-05040-802973,802973,57679.0,23.739999771118164
6928,11-28-548-05047-802974,802974,63103.0,31.489999771118164
6929,11-28-548-05054-802975,802969,1459469.0,365.9970152378082
6930,11-28-548-05055-802976,802969,1459469.0,365.9970152378082
6931,11-28-548-05058-802977,802977,56721.0,21.8799991607666
6932,11-28-548-05062-802978,802978,66724.0,49.78999900817871
6933,11-28-548-05067-802979,802979,133465.0,23.740000247955322
6934,11-28-548-05070-802980,802980,108563.0,47.869998931884766
6935,11-28-548-05074-802981,802981,746454.0,158.45999956130981
6936,11-28-548-05075-590253,802981,746454.0,158.45999956130981
6937,11-28-548-05078-802982,802982,171903.0,28.079999446868896
6938,11-28-548-05084-802983,802983,59913.0,26.139999389648438
6939,11-28-548-05093-802984,802984,97299.0,86.93000030517578
6940,11-28-548-05096-802985,802985,53009.0,21.480000495910645
6941,11-28-549-05115-802986,802986,72573.0,52.040000915527344
6942,11-28-549-05123-802987,802987,181213.0,103.79131984710693
6944,11-28-549-05139-802988,802988,236490.0,120.49782276153564
6945,11-28-549-05148-802989,802989,57246.0,33.060001373291016
6946,11-28-550-05158-802990,802990,102546.0,108.23000144958496
6947,11-28-550-05177-802991,802991,568764.0,122.83999681472778
6948,11-28-550-05178-592112,802991,568764.0,122.83999681472778
6950,11-28-550-05184-802992,802992,96437.0,102.33770799636841
6951,11-28-550-05187-802993,802993,52811.0,28.029999494552612
6952,11-28-551-05214-802995,802995,163970.0,18.780000686645508
6953,11-28-551-05219-802997,802997,66389.0,74.92999839782715
6954,11-28-551-05230-802998,802998,318916.0,182.75
6955,11-28-551-05239-802999,802999,92425.0,51.79999923706055
6956,11-28-551-05246-803000,803000,57227.0,19.789999961853027
6958,11-28-552-05254-803001,803001,95149.0,14.5
6959,11-28-552-05259-593921,803002,496827.0,234.0856056213379
6960,11-28-552-05259-803002,803002,496827.0,234.0856056213379
6962,11-28-552-05271-803003,803003,184625.0,106.4000015258789
6963,11-28-552-05284-803004,803004,228555.0,105.52999877929688
6964,11-28-552-05289-803005,803005,70243.0,52.900001525878906
6965,11-28-553-05305-803006,803006,61749.0,49.72999954223633
6966,11-28-553-05309-803007,803007,128142.0,77.72999954223633
6967,11-28-553-05313-594819,803008,122903.0,64.78999924659729
6968,11-28-553-05313-594820,803008,122903.0,64.78999924659729
6969,11-28-553-05313-594821,803008,122903.0,64.78999924659729
6970,11-28-553-05313-803008,803008,122903.0,64.78999924659729
6971,11-28-553-05330-595096,803009,329191.0,95.96061265468597
6972,11-28-553-05330-595097,803009,329191.0,95.96061265468597
6973,11-28-553-05330-803009,803009,329191.0,95.96061265468597
6974,11-28-553-05336-803010,803010,132918.0,85.20999908447266
6975,11-28-553-05343-803011,803011,98096.0,68.2299976348877
6977,11-28-553-05364-803012,803012,156909.0,57.64999961853027
6978,11-28-554-05375-595729,803014,430530.0,56.30479174852371
6983,11-28-554-05378-803013,803013,82368.0,21.619999885559082
6985,11-28-554-05383-596008,803014,430530.0,56.30479174852371
6987,11-28-554-05383-596011,803014,430530.0,56.30479174852371
6988,11-28-554-05383-596012,803014,430530.0,56.30479174852371
6989,11-28-554-05383-596013,803014,430530.0,56.30479174852371
6990,11-28-554-05383-803014,803014,430530.0,56.30479174852371
6991,11-28-554-05392-803015,803015,187117.0,77.09000015258789
6997,11-28-554-05406-803016,803016,64440.0,35.99000072479248
6998,11-28-554-05407-803017,803017,60039.0,65.38000059127808
6999,11-28-554-05415-803018,803018,60077.0,62.3799991607666
7000,11-28-554-05421-803019,803019,165903.0,53.640000343322754
7001,11-28-554-05422-803020,803020,64488.0,41.677810072898865
7003,11-29-555-05433-803021,803021,62865.0,20.209999084472656
7004,11-29-555-05434-803024,803024,61838.0,124.49979877471924
7005,11-29-555-05436-597457,803030,82896.0,27.269699096679688
7006,11-29-555-05436-803030,803030,82896.0,27.269699096679688
7007,11-29-555-05438-597690,803033,612359.0,182.96450114250183
7008,11-29-555-05438-597751,803033,612359.0,182.96450114250183
7009,11-29-555-05438-597793,803033,612359.0,182.96450114250183
7010,11-29-555-05438-597794,803033,612359.0,182.96450114250183
7011,11-29-555-05438-597795,803033,612359.0,182.96450114250183
7012,11-29-555-05438-803033,803033,612359.0,182.96450114250183
7013,11-29-555-05438-803034,803033,612359.0,182.96450114250183
7018,11-29-556-05443-598438,803041,78709.0,18.735600471496582
7019,11-29-556-05443-803041,803041,78709.0,18.735600471496582
7020,11-29-556-05443-803042,803042,77004.0,13.140000343322754
7022,11-29-556-05445-803044,803044,52199.0,4.789999961853027
7023,11-29-556-05447-598803,803048,116283.0,58.057601511478424
7024,11-29-556-05447-598862,803048,116283.0,58.057601511478424
7025,11-29-556-05447-803048,803048,116283.0,58.057601511478424
7027,11-29-556-05448-803050,803050,60242.0,11.770000457763672
7028,11-29-557-05449-599084,803051,327535.0,105.96170330047607
7029,11-29-557-05449-803051,803051,327535.0,105.96170330047607
7034,11-29-558-05454-803057,803057,69717.0,17.209999084472656
7035,11-29-558-05457-600170,803060,218241.0,60.4005001783371
7036,11-29-558-05457-600172,803060,218241.0,60.4005001783371
7037,11-29-558-05457-600178,803060,218241.0,60.4005001783371
7038,11-29-558-05457-803060,803060,218241.0,60.4005001783371
7041,11-29-559-05461-803067,803067,234073.0,43.849998474121094
7043,11-29-559-05463-803069,803069,75837.0,30.579999923706055
7044,11-29-560-05466-803072,803072,114642.0,9.210000038146973
7048,11-29-560-05467-803073,803073,70698.0,10.729999542236328
7049,11-29-561-05470-803078,803078,172612.0,54.56999969482422
7052,11-29-562-05473-602233,803083,950165.0,168.47284054756165
7053,11-29-562-05475-602385,803083,950165.0,168.47284054756165
7054,11-29-562-05475-602404,803083,950165.0,168.47284054756165
7055,11-29-562-05475-602405,803083,950165.0,168.47284054756165
7056,11-29-562-99999-803083,803083,950165.0,168.47284054756165
7057,11-29-563-05478-803090,803090,77139.0,36.95000076293945
7058,11-29-563-05483-803094,803094,62882.0,11.989999771118164
7059,11-29-563-99999-803089,803089,52069.0,7.808539867401123
7061,11-29-564-05492-803104,803104,67102.0,26.190000534057617
7063,11-29-564-05495-604582,803124,103828.0,64.01000034809113
7064,11-29-564-05495-604583,803124,103828.0,64.01000034809113
7065,11-29-564-05495-803107,803107,106406.0,42.31999969482422
7066,11-29-565-05498-803109,803109,206167.0,49.70000076293945
7067,11-29-565-05499-803112,803112,52492.0,31.139999389648438
7068,11-29-565-05500-803114,803114,410445.0,79.44999694824219
7073,11-29-566-05504-803119,803119,55194.0,30.709999084472656
7074,11-29-566-05505-605581,803120,161027.0,41.51040053367615
7075,11-29-566-05505-605582,803120,161027.0,41.51040053367615
7076,11-29-566-05505-605583,803120,161027.0,41.51040053367615
7077,11-29-566-05505-803120,803120,161027.0,41.51040053367615
7080,11-29-566-05508-803123,803123,56416.0,20.219999313354492
7081,11-29-567-05509-803124,803124,103828.0,64.01000034809113
7083,11-29-567-05512-803127,803127,434971.0,77.12000274658203
7086,11-29-568-05515-803131,803131,54550.0,17.40999984741211
7087,11-29-568-05520-608439,803137,326056.0,86.17569881677628
7088,11-29-568-05520-608441,803137,326056.0,86.17569881677628
7089,11-29-568-05520-608442,803137,326056.0,86.17569881677628
7090,11-29-568-05520-803137,803137,326056.0,86.17569881677628
7091,11-29-568-05521-608582,803138,151872.0,67.50369971990585
7092,11-29-568-05521-803138,803138,151872.0,67.50369971990585
7093,11-29-569-05523-803141,803141,144960.0,75.91999816894531
7097,11-29-570-05530-609737,803149,120023.0,34.76450157165527
7098,11-29-570-05530-803149,803149,120023.0,34.76450157165527
7101,11-29-571-05533-803153,803153,57554.0,12.979999542236328
7107,11-29-571-05537-611292,803157,325587.0,92.16399663686752
7108,11-29-571-05537-611293,803157,325587.0,92.16399663686752
7115,11-29-571-05537-611383,803157,325587.0,92.16399663686752
7116,11-29-571-05537-611384,803157,325587.0,92.16399663686752
7117,11-29-571-05537-611385,803157,325587.0,92.16399663686752
7118,11-29-571-05537-611434,803157,325587.0,92.16399663686752
7119,11-29-571-05537-611435,803157,325587.0,92.16399663686752
7120,11-29-571-05537-611436,803157,325587.0,92.16399663686752
7121,11-29-571-05537-611440,803157,325587.0,92.16399663686752
7122,11-29-571-05537-611461,803157,325587.0,92.16399663686752
7123,11-29-571-05537-611462,803157,325587.0,92.16399663686752
7124,11-29-571-05537-611463,803157,325587.0,92.16399663686752
7125,11-29-571-05537-611466,803157,325587.0,92.16399663686752
7126,11-29-571-05537-611467,803157,325587.0,92.16399663686752
7127,11-29-571-05537-803157,803157,325587.0,92.16399663686752
7129,11-29-571-05539-803159,803159,59543.0,10.270000457763672
7133,11-29-572-05542-612754,803162,9872784.0,2518.985194452107
7134,11-29-572-05542-612755,803162,9872784.0,2518.985194452107
7135,11-29-572-05542-612761,803162,9872784.0,2518.985194452107
7136,11-29-572-05542-612763,803162,9872784.0,2518.985194452107
7137,11-29-572-05542-612764,803162,9872784.0,2518.985194452107
7138,11-29-572-05542-612765,803162,9872784.0,2518.985194452107
7139,11-29-572-05542-612768,803162,9872784.0,2518.985194452107
7140,11-29-572-05542-612772,803162,9872784.0,2518.985194452107
7141,11-29-572-05542-612773,803162,9872784.0,2518.985194452107
7142,11-29-572-05542-612774,803162,9872784.0,2518.985194452107
7143,11-29-572-05542-612775,803162,9872784.0,2518.985194452107
7144,11-29-572-05542-612776,803162,9872784.0,2518.985194452107
7145,11-29-572-05542-612777,803162,9872784.0,2518.985194452107
7146,11-29-572-05542-612778,803162,9872784.0,2518.985194452107
7147,11-29-572-05542-612779,803162,9872784.0,2518.985194452107
7148,11-29-572-05542-612780,803162,9872784.0,2518.985194452107
7149,11-29-572-05542-612789,803162,9872784.0,2518.985194452107
7150,11-29-572-05542-612791,803162,9872784.0,2518.985194452107
7151,11-29-572-05542-612792,803162,9872784.0,2518.985194452107
7152,11-29-572-05542-612793,803162,9872784.0,2518.985194452107
7153,11-29-572-05542-612804,803162,9872784.0,2518.985194452107
7154,11-29-572-05542-612805,803162,9872784.0,2518.985194452107
7155,11-29-572-05542-612806,803162,9872784.0,2518.985194452107
7156,11-29-572-05542-612807,803162,9872784.0,2518.985194452107
7157,11-29-572-05542-612808,803162,9872784.0,2518.985194452107
7158,11-29-572-05542-612813,803162,9872784.0,2518.985194452107
7159,11-29-572-05542-612814,803162,9872784.0,2518.985194452107
7160,11-29-572-05542-612815,803162,9872784.0,2518.985194452107
7161,11-29-572-05542-612816,803162,9872784.0,2518.985194452107
7162,11-29-572-05542-612817,803162,9872784.0,2518.985194452107
7163,11-29-572-05542-612818,803162,9872784.0,2518.985194452107
7164,11-29-572-05542-612819,803162,9872784.0,2518.985194452107
7165,11-29-572-05542-612820,803162,9872784.0,2518.985194452107
7166,11-29-572-05542-612823,803162,9872784.0,2518.985194452107
7167,11-29-572-05542-612824,803162,9872784.0,2518.985194452107
7168,11-29-572-05542-612825,803162,9872784.0,2518.985194452107
7169,11-29-572-05542-612847,803162,9872784.0,2518.985194452107
7170,11-29-572-05542-612860,803162,9872784.0,2518.985194452107
7171,11-29-572-05542-612879,803162,9872784.0,2518.985194452107
7172,11-29-572-05542-612880,803162,9872784.0,2518.985194452107
7173,11-29-572-05542-612881,803162,9872784.0,2518.985194452107
7174,11-29-572-05542-612882,803162,9872784.0,2518.985194452107
7175,11-29-572-05542-612883,803162,9872784.0,2518.985194452107
7176,11-29-572-05542-612888,803162,9872784.0,2518.985194452107
7177,11-29-572-05542-612889,803162,9872784.0,2518.985194452107
7178,11-29-572-05542-612893,803162,9872784.0,2518.985194452107
7179,11-29-572-05542-612894,803162,9872784.0,2518.985194452107
7180,11-29-572-05542-612895,803162,9872784.0,2518.985194452107
7181,11-29-572-05542-612897,803162,9872784.0,2518.985194452107
7182,11-29-572-05542-612898,803162,9872784.0,2518.985194452107
7183,11-29-572-05542-612899,803162,9872784.0,2518.985194452107
7184,11-29-572-05542-612900,803162,9872784.0,2518.985194452107
7185,11-29-572-05542-612901,803162,9872784.0,2518.985194452107
7186,11-29-572-05542-612902,803162,9872784.0,2518.985194452107
7187,11-29-572-05542-612903,803162,9872784.0,2518.985194452107
7188,11-29-572-05542-612904,803162,9872784.0,2518.985194452107
7189,11-29-572-05542-612905,803162,9872784.0,2518.985194452107
7190,11-29-572-05542-612907,803162,9872784.0,2518.985194452107
7191,11-29-572-05542-612908,803162,9872784.0,2518.985194452107
7192,11-29-572-05542-612910,803162,9872784.0,2518.985194452107
7193,11-29-572-05542-612911,803162,9872784.0,2518.985194452107
7194,11-29-572-05542-612912,803162,9872784.0,2518.985194452107
7195,11-29-572-05542-612913,803162,9872784.0,2518.985194452107
7196,11-29-572-05542-612914,803162,9872784.0,2518.985194452107
7197,11-29-572-05542-612915,803162,9872784.0,2518.985194452107
7198,11-29-572-05542-612916,803162,9872784.0,2518.985194452107
7199,11-29-572-05542-612917,803162,9872784.0,2518.985194452107
7200,11-29-572-05542-612919,803162,9872784.0,2518.985194452107
7201,11-29-572-05542-612920,803162,9872784.0,2518.985194452107
7202,11-29-572-05542-612922,803162,9872784.0,2518.985194452107
7203,11-29-572-05542-612923,803162,9872784.0,2518.985194452107
7204,11-29-572-05542-612924,803162,9872784.0,2518.985194452107
7205,11-29-572-05542-612925,803162,9872784.0,2518.985194452107
7206,11-29-572-05542-612926,803162,9872784.0,2518.985194452107
7207,11-29-572-05542-612929,803162,9872784.0,2518.985194452107
7208,11-29-572-05542-612932,803162,9872784.0,2518.985194452107
7209,11-29-572-05542-612934,803162,9872784.0,2518.985194452107
7210,11-29-572-05542-612936,803162,9872784.0,2518.985194452107
7211,11-29-572-05542-612937,803162,9872784.0,2518.985194452107
7212,11-29-572-05542-612939,803162,9872784.0,2518.985194452107
7213,11-29-572-05542-612940,803162,9872784.0,2518.985194452107
7214,11-29-572-05542-612943,803162,9872784.0,2518.985194452107
7215,11-29-572-05542-612944,803162,9872784.0,2518.985194452107
7216,11-29-572-05542-612945,803162,9872784.0,2518.985194452107
7217,11-29-572-05542-612946,803162,9872784.0,2518.985194452107
7218,11-29-572-05542-612947,803162,9872784.0,2518.985194452107
7219,11-29-572-05542-612948,803162,9872784.0,2518.985194452107
7220,11-29-572-05542-612949,803162,9872784.0,2518.985194452107
7221,11-29-572-05542-612952,803162,9872784.0,2518.985194452107
7222,11-29-572-05543-612965,803162,9872784.0,2518.985194452107
7223,11-29-572-05543-612966,803162,9872784.0,2518.985194452107
7224,11-29-572-05543-612980,803162,9872784.0,2518.985194452107
7225,11-29-572-05543-613010,803162,9872784.0,2518.985194452107
7226,11-29-572-05543-613011,803162,9872784.0,2518.985194452107
7227,11-29-572-05543-613017,803162,9872784.0,2518.985194452107
7228,11-29-572-05543-613018,803162,9872784.0,2518.985194452107
7229,11-29-572-05543-613019,803162,9872784.0,2518.985194452107
7230,11-29-572-05543-613020,803162,9872784.0,2518.985194452107
7231,11-29-572-05543-613021,803162,9872784.0,2518.985194452107
7232,11-29-572-05543-613022,803162,9872784.0,2518.985194452107
7233,11-29-572-05543-613023,803162,9872784.0,2518.985194452107
7234,11-29-572-05543-613024,803162,9872784.0,2518.985194452107
7235,11-29-572-05543-613025,803162,9872784.0,2518.985194452107
7236,11-29-572-05543-613035,803162,9872784.0,2518.985194452107
7237,11-29-572-05543-613036,803162,9872784.0,2518.985194452107
7238,11-29-572-05543-613039,803162,9872784.0,2518.985194452107
7239,11-29-572-05543-613041,803162,9872784.0,2518.985194452107
7240,11-29-572-05543-613042,803162,9872784.0,2518.985194452107
7241,11-29-572-05543-613043,803162,9872784.0,2518.985194452107
7242,11-29-572-05543-613057,803162,9872784.0,2518.985194452107
7243,11-29-572-05543-613059,803162,9872784.0,2518.985194452107
7244,11-29-572-05543-613060,803162,9872784.0,2518.985194452107
7245,11-29-572-05544-613065,803162,9872784.0,2518.985194452107
7246,11-29-572-05544-613066,803162,9872784.0,2518.985194452107
7247,11-29-572-05544-613071,803162,9872784.0,2518.985194452107
7248,11-29-572-05544-613072,803162,9872784.0,2518.985194452107
7249,11-29-572-05544-613073,803162,9872784.0,2518.985194452107
7250,11-29-572-05544-613074,803162,9872784.0,2518.985194452107
7251,11-29-572-05544-613076,803162,9872784.0,2518.985194452107
7252,11-29-572-05544-613077,803162,9872784.0,2518.985194452107
7253,11-29-572-05544-613079,803162,9872784.0,2518.985194452107
7254,11-29-572-05544-613080,803162,9872784.0,2518.985194452107
7255,11-29-572-05544-613081,803162,9872784.0,2518.985194452107
7256,11-29-572-05544-613082,803162,9872784.0,2518.985194452107
7257,11-29-572-05544-613083,803162,9872784.0,2518.985194452107
7258,11-29-572-05544-613084,803162,9872784.0,2518.985194452107
7259,11-29-572-05544-613085,803162,9872784.0,2518.985194452107
7260,11-29-572-05544-613093,803162,9872784.0,2518.985194452107
7261,11-29-572-05544-613094,803162,9872784.0,2518.985194452107
7262,11-29-572-05544-613095,803162,9872784.0,2518.985194452107
7263,11-29-572-05544-613096,803162,9872784.0,2518.985194452107
7264,11-29-572-05544-613097,803162,9872784.0,2518.985194452107
7265,11-29-572-05544-613098,803162,9872784.0,2518.985194452107
7266,11-29-572-05544-613099,803162,9872784.0,2518.985194452107
7267,11-29-572-05544-613100,803162,9872784.0,2518.985194452107
7268,11-29-572-05544-613101,803162,9872784.0,2518.985194452107
7269,11-29-572-05544-613102,803162,9872784.0,2518.985194452107
7270,11-29-572-05544-613103,803162,9872784.0,2518.985194452107
7271,11-29-572-05544-613104,803162,9872784.0,2518.985194452107
7272,11-29-572-05544-613105,803162,9872784.0,2518.985194452107
7273,11-29-572-05544-613106,803162,9872784.0,2518.985194452107
7274,11-29-572-05544-613107,803162,9872784.0,2518.985194452107
7275,11-29-572-05544-613108,803162,9872784.0,2518.985194452107
7276,11-29-572-05544-613109,803162,9872784.0,2518.985194452107
7277,11-29-572-05544-613110,803162,9872784.0,2518.985194452107
7278,11-29-572-05544-613111,803162,9872784.0,2518.985194452107
7279,11-29-572-05544-613112,803162,9872784.0,2518.985194452107
7280,11-29-572-05544-613113,803162,9872784.0,2518.985194452107
7281,11-29-572-05544-613114,803162,9872784.0,2518.985194452107
7282,11-29-572-05544-613115,803162,9872784.0,2518.985194452107
7283,11-29-572-05544-613117,803162,9872784.0,2518.985194452107
7284,11-29-572-05544-613118,803162,9872784.0,2518.985194452107
7285,11-29-572-05544-613119,803162,9872784.0,2518.985194452107
7286,11-29-572-05544-613120,803162,9872784.0,2518.985194452107
7287,11-29-572-05544-613121,803162,9872784.0,2518.985194452107
