shrid2,pc11_state_id,pc11_district_id,pc11_subdistrict_id,pc11_town_id,pc11_land_area,pc11_pca_tot_p
11-20-348-02527-349734,20,348,02527,349734,1.82,5753.0
11-20-348-02527-801766,20,348,02527,801766,6.47,24633.0
11-20-348-02527-801767,20,348,02527,801767,51.14,87867.0
11-20-348-02528-349865,20,348,02528,349865,11.04,15809.0
11-20-349-02535-351169,20,349,02535,351169,2.7,8777.0
11-20-349-02539-352238,20,349,02539,352238,1.6,6970.0
11-20-349-02539-352239,20,349,02539,352239,3.08,7181.0
11-20-349-02539-352240,20,349,02539,352240,0.93,7389.0
11-20-349-02539-352241,20,349,02539,352241,4.58,6321.0
11-20-349-02539-352242,20,349,02539,352242,1.18,7769.0
11-20-349-02539-352243,20,349,02539,352243,1.25,8854.0
11-20-349-02539-352244,20,349,02539,352244,1.11,5293.0
11-20-349-02539-801768,20,349,02539,801768,9.75,114533.0
11-20-349-02542-352566,20,349,02542,352566,18.68,18933.0
11-20-349-02543-352758,20,349,02543,352758,4.54,6255.0
11-20-349-02543-352759,20,349,02543,352759,3.24,9749.0
11-20-350-02545-801769,20,350,02545,801769,119.6,203123.0
11-20-350-02550-801770,20,350,02550,801770,12.139,55238.0
11-20-351-02558-356840,20,351,02558,356840,2.21,10969.0
11-20-351-02561-357411,20,351,02561,357411,3.71,4970.0
11-20-351-02561-801771,20,351,02561,801771,8.59,48480.0
11-20-352-02564-801772,20,352,02564,801772,4.25,88214.0
11-20-352-02566-358526,20,352,02566,358526,0.24,6964.0
11-20-352-02567-358800,20,352,02567,358800,3.66,9753.0
11-20-352-02567-358801,20,352,02567,358801,0.25,4732.0
11-20-352-02569-359221,20,352,02569,359221,1.0,5336.0
11-20-352-02569-801773,20,352,02569,801773,7.5,22514.0
11-20-352-02570-359350,20,352,02570,359350,6.26,9536.0
11-20-352-02572-359741,20,352,02572,359741,4.06,12617.0
11-20-353-02576-360488,20,353,02576,360488,4.03,7153.0
11-20-353-02576-360489,20,353,02576,360489,2.66,6184.0
11-20-353-02576-360490,20,353,02576,360490,0.82,8335.0
11-20-353-02576-801774,20,353,02576,801774,11.08,45840.0
11-20-354-02581-361401,20,354,02581,361401,4.38,6938.0
11-20-354-02581-361402,20,354,02581,361402,3.29,6082.0
11-20-354-02581-361403,20,354,02581,361403,8.96,31495.0
11-20-354-02581-361404,20,354,02581,361404,5.05,6845.0
11-20-354-02582-361597,20,354,02582,361597,1.3,5685.0
11-20-354-02582-361598,20,354,02582,361598,1.59,5170.0
11-20-354-02582-361599,20,354,02582,361599,2.12,4427.0
11-20-354-02582-361600,20,354,02582,361600,2.87,4316.0
11-20-354-02582-361601,20,354,02582,361601,1.58,3890.0
11-20-354-02582-361602,20,354,02582,361602,2.62,6772.0
11-20-354-02582-361603,20,354,02582,361603,2.05,4637.0
11-20-354-02582-361604,20,354,02582,361604,2.1,6360.0
11-20-354-02582-361605,20,354,02582,361605,3.28,8820.0
11-20-354-02582-361606,20,354,02582,361606,1.57,6381.0
11-20-354-02582-361607,20,354,02582,361607,1.71,5656.0
11-20-354-02582-361608,20,354,02582,361608,1.31,6777.0
11-20-354-02582-361609,20,354,02582,361609,2.56,8232.0
11-20-354-02582-361610,20,354,02582,361610,5.05,9410.0
11-20-354-02582-361611,20,354,02582,361611,6.22,9489.0
11-20-354-02582-361612,20,354,02582,361612,3.25,5884.0
11-20-354-02582-361613,20,354,02582,361613,0.94,4550.0
11-20-354-02582-361614,20,354,02582,361614,2.56,5196.0
11-20-354-02583-361835,20,354,02583,361835,2.83,11318.0
11-20-354-02583-361836,20,354,02583,361836,1.6,6392.0
11-20-354-02583-361837,20,354,02583,361837,5.87,7603.0
11-20-354-02584-361864,20,354,02584,361864,19.83,6611.0
11-20-354-02584-361865,20,354,02584,361865,1.02,5450.0
11-20-354-02584-361866,20,354,02584,361866,1.16,4647.0
11-20-354-02584-361867,20,354,02584,361867,0.65,4570.0
11-20-354-02584-361868,20,354,02584,361868,2.19,4185.0
11-20-354-02584-801775,20,354,02584,801775,33.05,1162472.0
11-20-354-02586-361933,20,354,02586,361933,0.737,4609.0
11-20-354-02586-361934,20,354,02586,361934,4.398,4708.0
11-20-354-02586-361935,20,354,02586,361935,4.887,10097.0
11-20-354-02587-362184,20,354,02587,362184,0.87,4818.0
11-20-354-02587-362185,20,354,02587,362185,5.214,9563.0
11-20-354-02587-362186,20,354,02587,362186,2.598,14794.0
11-20-354-02587-362187,20,354,02587,362187,2.119,4640.0
11-20-354-02587-362188,20,354,02587,362188,2.462,11829.0
11-20-354-02587-362189,20,354,02587,362189,1.257,24125.0
11-20-354-02587-362190,20,354,02587,362190,3.658,7051.0
11-20-354-02587-362191,20,354,02587,362191,2.951,18830.0
11-20-354-02587-362192,20,354,02587,362192,0.857,4832.0
11-20-354-02587-362193,20,354,02587,362193,6.003,11434.0
11-20-354-02587-362194,20,354,02587,362194,2.411,7296.0
11-20-354-02587-801776,20,354,02587,801776,6.26,45508.0
11-20-355-02588-362264,20,355,02588,362264,3.05,4606.0
11-20-355-02589-362286,20,355,02589,362286,12.79,14274.0
11-20-355-02589-362287,20,355,02589,362287,6.83,5390.0
11-20-355-02589-362288,20,355,02589,362288,7.6,27425.0
11-20-355-02589-362289,20,355,02589,362289,5.22,5111.0
11-20-355-02589-362290,20,355,02589,362290,4.95,4070.0
11-20-355-02589-362291,20,355,02589,362291,2.18,4376.0
11-20-355-02589-362292,20,355,02589,362292,12.29,22740.0
11-20-355-02590-362296,20,355,02590,362296,20.98,39305.0
11-20-355-02590-362297,20,355,02590,362297,1.65,7789.0
11-20-355-02590-362298,20,355,02590,362298,11.18,17401.0
11-20-355-02590-362299,20,355,02590,362299,11.3,31882.0
11-20-355-02590-801777,20,355,02590,801777,45.22,89178.0
11-20-355-02591-362417,20,355,02591,362417,26.11,48141.0
11-20-355-02591-362418,20,355,02591,362418,8.42,11195.0
11-20-355-02591-362419,20,355,02591,362419,5.17,3659.0
11-20-355-02591-362420,20,355,02591,362420,10.87,15212.0
11-20-355-02591-362421,20,355,02591,362421,20.17,22080.0
11-20-355-02592-362486,20,355,02592,362486,5.46,4533.0
11-20-355-02594-362594,20,355,02594,362594,14.19,13192.0
11-20-355-02594-362595,20,355,02594,362595,2.69,8143.0
11-20-355-02594-362596,20,355,02594,362596,4.75,7982.0
11-20-355-02595-362723,20,355,02595,362723,162.91,414820.0
11-20-355-02595-362724,20,355,02595,362724,4.15,7859.0
11-20-355-02595-801778,20,355,02595,801778,20.49,141640.0
11-20-355-02596-362853,20,355,02596,362853,2.89,4636.0
11-20-355-02596-362854,20,355,02596,362854,3.28,7005.0
11-20-356-02601-801779,20,356,02601,801779,35.2,57411.0
11-20-357-02606-363453,20,357,02606,363453,2.24,78356.0
11-20-357-02606-363454,20,357,02606,363454,3.92,25360.0
11-20-357-02606-363455,20,357,02606,363455,2.63,23788.0
11-20-357-02606-363456,20,357,02606,363456,4.48,18801.0
11-20-357-02606-363457,20,357,02606,363457,2.63,31843.0
11-20-357-02606-363458,20,357,02606,363458,3.23,20718.0
11-20-357-02606-363459,20,357,02606,363459,2.23,7897.0
11-20-357-02606-801780,20,357,02606,801780,9.5,223805.0
11-20-357-02606-801781,20,357,02606,801781,99.75,677350.0
11-20-357-02606-801782,20,357,02606,801782,1.29,49660.0
11-20-357-02607-363618,20,357,02607,363618,15.97,40624.0
11-20-357-02608-363910,20,357,02608,363910,6.35,10485.0
11-20-357-02609-363954,20,357,02609,363954,6.94,18563.0
11-20-357-02609-363955,20,357,02609,363955,10.99,31035.0
11-20-357-02613-801783,20,357,02613,801783,15.12,16306.0
11-20-358-02615-801784,20,358,02615,801784,13.0,29241.0
11-20-358-02618-365336,20,358,02618,365336,2.303,11811.0
11-20-358-02624-801785,20,358,02624,801785,40.0,42925.0
11-20-358-02633-366659,20,358,02633,366659,2.269,14552.0
11-20-358-02633-366660,20,358,02633,366660,6.874,14880.0
11-20-358-02633-366661,20,358,02633,366661,5.985,12497.0
11-20-358-02633-801786,20,358,02633,801786,8.83,78396.0
11-20-358-02634-366842,20,358,02634,366842,0.889,8188.0
11-20-358-02634-366843,20,358,02634,366843,4.289,13513.0
11-20-359-02636-367010,20,359,02636,367010,13.22,7888.0
11-20-359-02639-801787,20,359,02639,801787,13.42,26981.0
11-20-359-02643-367614,20,359,02643,367614,7.96,4943.0
11-20-359-02643-367615,20,359,02643,367615,4.48,12046.0
11-20-360-02644-367884,20,360,02644,367884,4.94,5361.0
11-20-360-02645-368007,20,360,02645,368007,3.67,11867.0
11-20-360-02645-368008,20,360,02645,368008,8.45,8258.0
11-20-360-02652-368484,20,360,02652,368484,1.97,4847.0
11-20-360-02652-368485,20,360,02652,368485,2.1,5279.0
11-20-360-02653-368578,20,360,02653,368578,4.37,7780.0
11-20-360-02653-368579,20,360,02653,368579,2.77,10447.0
11-20-360-02653-368580,20,360,02653,368580,0.85,11106.0
11-20-360-02653-801788,20,360,02653,801788,26.35,142489.0
11-20-360-02654-368662,20,360,02654,368662,1.61,14848.0
11-20-360-02655-368709,20,360,02655,368709,3.76,5996.0
11-20-360-02655-368710,20,360,02655,368710,2.34,7239.0
11-20-360-02657-368870,20,360,02657,368870,4.93,4948.0
11-20-360-02658-368911,20,360,02658,368911,3.79,6842.0
11-20-360-02659-368937,20,360,02659,368937,11.11,6405.0
11-20-360-02659-368938,20,360,02659,368938,3.33,8239.0
11-20-360-02659-368939,20,360,02659,368939,7.86,13356.0
11-20-361-02660-369009,20,361,02660,369009,1.392,32899.0
11-20-361-02660-369010,20,361,02660,369010,2.825,81915.0
11-20-361-02660-369011,20,361,02660,369011,2.729,5347.0
11-20-361-02660-369012,20,361,02660,369012,0.79,4451.0
11-20-361-02660-369013,20,361,02660,369013,1.187,3915.0
11-20-361-02660-369014,20,361,02660,369014,1.398,8017.0
11-20-361-02660-369015,20,361,02660,369015,1.117,18475.0
11-20-361-02661-369090,20,361,02661,369090,17.052,10223.0
11-20-361-02661-369091,20,361,02661,369091,8.501,5080.0
11-20-361-02661-369092,20,361,02661,369092,6.719,24202.0
11-20-361-02661-369093,20,361,02661,369093,8.388,16054.0
11-20-361-02661-369094,20,361,02661,369094,8.081,13547.0
11-20-361-02661-369095,20,361,02661,369095,13.483,21356.0
11-20-361-02661-369096,20,361,02661,369096,4.097,5028.0
11-20-361-02661-369097,20,361,02661,369097,9.977,5809.0
11-20-361-02661-369098,20,361,02661,369098,8.442,6186.0
11-20-361-02661-369099,20,361,02661,369099,14.117,5236.0
11-20-361-02661-369100,20,361,02661,369100,2.163,6554.0
11-20-361-02662-369121,20,361,02662,369121,10.571,19871.0
11-20-361-02662-369122,20,361,02662,369122,4.436,5298.0
11-20-361-02662-801789,20,361,02662,801789,37.685,88781.0
11-20-361-02664-369184,20,361,02664,369184,3.986,7874.0
11-20-361-02664-369185,20,361,02664,369185,6.9372,22837.0
11-20-362-02667-801790,20,362,02667,801790,17.23,17123.0
11-20-362-02673-371565,20,362,02673,371565,1.62,8320.0
11-20-362-02673-371566,20,362,02673,371566,1.13,7117.0
11-20-362-02673-371567,20,362,02673,371567,1.15,10034.0
11-20-362-02673-801791,20,362,02673,801791,6.12,47584.0
11-20-363-02677-372617,20,363,02677,372617,3.11,5868.0
11-20-363-02678-801792,20,363,02678,801792,18.0,29415.0
11-20-363-02678-801793,20,363,02678,801793,10.94,40463.0
11-20-364-02683-373458,20,364,02683,373458,5.79,4487.0
11-20-364-02683-373459,20,364,02683,373459,16.78,24876.0
11-20-364-02683-373460,20,364,02683,373460,5.85,6977.0
11-20-364-02683-373461,20,364,02683,373461,16.66,20010.0
11-20-364-02684-373565,20,364,02684,373565,4.9,17560.0
11-20-364-02684-373566,20,364,02684,373566,4.64,9582.0
11-20-364-02684-801794,20,364,02684,801794,175.12,1073427.0
11-20-364-02685-373657,20,364,02685,373657,2.81,5210.0
11-20-364-02688-373896,20,364,02688,373896,5.717,12744.0
11-20-364-02690-374058,20,364,02690,374058,3.17,12878.0
11-20-364-02690-374059,20,364,02690,374059,5.72,6346.0
11-20-364-02690-374060,20,364,02690,374060,4.86,8615.0
11-20-364-02691-374098,20,364,02691,374098,8.85,22379.0
11-20-364-02692-374144,20,364,02692,374144,4.338,11190.0
11-20-364-02698-801795,20,364,02698,801795,18.0,21054.0
11-20-365-02701-374963,20,365,02701,374963,8.5,8592.0
11-20-365-02704-801796,20,365,02704,801796,25.8,36390.0
11-20-366-02707-375635,20,366,02707,375635,15.9104,8580.0
11-20-366-02712-376061,20,366,02712,376061,2.9029,5237.0
11-20-366-02712-801797,20,366,02712,801797,7.89,51264.0
11-20-367-02718-801798,20,367,02718,801798,36.2,42944.0
11-20-368-02731-801799,20,368,02731,801799,13.87,56531.0
11-20-368-02735-377852,20,368,02735,377852,10.9,12453.0
11-20-368-02736-377916,20,368,02736,377916,4.01,12554.0
11-20-368-02736-377917,20,368,02736,377917,15.77,8629.0
11-20-368-02736-377918,20,368,02736,377918,28.8,17954.0
11-20-368-02736-377919,20,368,02736,377919,1.65,5992.0
11-20-368-02736-377920,20,368,02736,377920,2.65,9372.0
11-20-368-02739-801800,20,368,02739,801800,9.2,69565.0
11-20-368-02742-378290,20,368,02742,378290,17.1,13068.0
11-20-368-02743-378378,20,368,02743,378378,5.64,7310.0
11-20-368-02743-378379,20,368,02743,378379,4.33,4606.0
11-20-369-02748-378866,20,369,02748,378866,1.11,4839.0
11-20-369-02748-378867,20,369,02748,378867,6.74,43256.0
11-20-369-02752-379287,20,369,02752,379287,2.69,8157.0
11-20-369-02752-379288,20,369,02752,379288,2.07,7505.0
11-20-369-02752-801801,20,369,02752,801801,49.0,174355.0
11-20-369-02753-379462,20,369,02753,379462,2.02,6382.0
11-20-369-02753-801802,20,369,02753,801802,5.62,14252.0
11-21-370-02757-801803,21,370,02757,801803,20.8,17625.0
11-21-370-02761-380309,21,370,02761,380309,681.9,6917.0
11-21-370-02762-380419,21,370,02762,380419,5.67,6922.0
11-21-370-02763-801804,21,370,02763,801804,14.2,20850.0
11-21-370-02765-380612,21,370,02765,380612,6.83,5441.0
11-21-370-02765-380613,21,370,02765,380613,3.22,6865.0
11-21-370-02765-801805,21,370,02765,801805,20.8,80625.0
11-21-370-02767-380737,21,370,02767,380737,370.0,4865.0
11-21-371-02772-801806,21,371,02772,801806,41.65,38993.0
11-21-371-02773-381073,21,371,02773,381073,5.0,9735.0
11-21-371-02774-801807,21,371,02774,801807,41.4,80403.0
11-21-371-02775-381107,21,371,02775,381107,2.3,4304.0
11-21-371-02776-801808,21,371,02776,801808,70.47,97730.0
11-21-372-02782-801809,21,372,02782,801809,16.84,15576.0
11-21-372-02785-381702,21,372,02785,381702,1254.0,10867.0
11-21-372-02787-801810,21,372,02787,801810,17.6,30207.0
11-21-372-02788-801811,21,372,02788,801811,25.42,46698.0
11-21-372-02797-801812,21,372,02797,801812,37.4,15379.0
11-21-372-02799-801813,21,372,02799,801813,46.5,189366.0
11-21-373-02800-801814,21,373,02800,801814,24.1,22390.0
11-21-374-02808-801815,21,374,02808,801815,23.83,45036.0
11-21-374-02814-384265,21,374,02814,384265,5.4,9923.0
11-21-374-02814-801816,21,374,02814,801816,26.99,51362.0
11-21-374-02814-801817,21,374,02814,801817,6.0,2397.0
11-21-374-02816-384373,21,374,02816,384373,1399.0,9043.0
11-21-374-02816-801818,21,374,02816,801818,21.8,33442.0
11-21-374-02821-384612,21,374,02821,384612,1095.5,15789.0
11-21-374-02821-384613,21,374,02821,384613,3.289,8938.0
11-21-374-02823-384647,21,374,02823,384647,5.3,7405.0
11-21-374-02826-384803,21,374,02826,384803,10.83,6763.0
11-21-374-02827-384964,21,374,02827,384964,1.9,4469.0
11-21-374-02830-385209,21,374,02830,385209,22.0,7080.0
11-21-374-02832-801819,21,374,02832,801819,32.6,320040.0
11-21-374-02833-801820,21,374,02833,801820,99.0,216410.0
11-21-375-02834-801821,21,375,02834,801821,41.44,66540.0
11-21-375-02835-385278,21,375,02835,385278,11.42,11708.0
11-21-375-02837-801822,21,375,02837,801822,7020.0,46631.0
11-21-375-02838-385392,21,375,02838,385392,20.0,7482.0
11-21-375-02839-385509,21,375,02839,385509,4.9,10394.0
11-21-375-02840-385564,21,375,02840,385564,3.27,6064.0
11-21-375-02845-801823,21,375,02845,801823,26.65,60590.0
11-21-375-02852-386860,21,375,02852,386860,3.9088602,4065.0
11-21-375-02854-801824,21,375,02854,801824,72.872,39585.0
11-21-376-02861-801825,21,376,02861,801825,14.38,34929.0
11-21-376-02867-388645,21,376,02867,388645,10.2,5101.0
11-21-376-02870-801826,21,376,02870,801826,18.48,22865.0
11-21-376-02884-801827,21,376,02884,801827,7.89,13152.0
11-21-376-02888-801828,21,376,02888,801828,29.65,116849.0
11-21-377-02890-801829,21,377,02890,801829,17.9,25747.0
11-21-377-02902-801830,21,377,02902,801830,30.5,33378.0
11-21-377-02903-801831,21,377,02903,801831,20.454,17264.0
11-21-377-02907-801832,21,377,02907,801832,23.6,32531.0
11-21-377-02909-801833,21,377,02909,801833,19.4,144373.0
11-21-378-02913-801834,21,378,02913,801834,18.45,22920.0
11-21-378-02914-394886,21,378,02914,394886,9.5,7890.0
11-21-378-02914-801835,21,378,02914,801835,30.72,121338.0
11-21-378-02915-801836,21,378,02915,801836,74.78,33690.0
11-21-379-02926-801837,21,379,02926,801837,2.5,36528.0
11-21-379-02927-801838,21,379,02927,801838,10.8,47006.0
11-21-380-02934-801839,21,380,02934,801839,23.4,68585.0
11-21-380-02935-397173,21,380,02935,397173,2.4,4790.0
11-21-380-02939-397783,21,380,02939,397783,3.95,8974.0
11-21-380-02940-801840,21,380,02940,801840,17.7,33631.0
11-21-381-02946-398818,21,381,02946,398818,3.77,6284.0
11-21-381-02948-801841,21,381,02948,801841,6.22,17521.0
11-21-381-02949-399027,21,381,02949,399027,2.7,8057.0
11-21-381-02950-801842,21,381,02950,801842,10.4,17304.0
11-21-381-02951-399153,21,381,02951,399153,1.07,5005.0
11-21-381-02951-399154,21,381,02951,399154,5.1,5516.0
11-21-381-02954-399315,21,381,02954,399315,0.9684919,4016.0
11-21-381-02954-801843,21,381,02954,801843,31.01,52999.0
11-21-381-02955-399421,21,381,02955,399421,3.0,4611.0
11-21-381-02955-399422,21,381,02955,399422,51.0,4545.0
11-21-381-02968-801844,21,381,02968,801844,149.2,610189.0
11-21-382-02971-400546,21,382,02971,400546,10.05,5505.0
11-21-382-02971-400547,21,382,02971,400547,10.73,5028.0
11-21-382-02974-801845,21,382,02974,801845,42.78,56946.0
11-21-382-02977-801846,21,382,02977,801846,11.65,37458.0
11-21-382-02979-401372,21,382,02979,401372,4.17,10721.0
11-21-382-02980-401469,21,382,02980,401469,1.34,4080.0
11-21-382-02980-401470,21,382,02980,401470,9.58,6561.0
11-21-382-02984-402000,21,382,02984,402000,1.62,8798.0
11-21-383-02987-402315,21,383,02987,402315,9.92,6426.0
11-21-383-02988-801847,21,383,02988,801847,11.149,16810.0
11-21-383-02990-801848,21,383,02990,801848,18.04,22200.0
11-21-383-02999-403392,21,383,02999,403392,10.0,4656.0
11-21-383-02999-801849,21,383,02999,801849,30.56,67414.0
11-21-384-03000-403538,21,384,03000,403538,8.22,5749.0
11-21-384-03002-403727,21,384,03002,403727,6.25,6345.0
11-21-384-03005-403904,21,384,03005,403904,2.06,2981.0
11-21-384-03006-801850,21,384,03006,801850,25.46,40841.0
11-21-384-03007-404088,21,384,03007,404088,8.47,4144.0
11-21-384-03007-404089,21,384,03007,404089,7.81,15787.0
11-21-384-03007-404090,21,384,03007,404090,9.58,15169.0
11-21-384-03007-404091,21,384,03007,404091,2.0,3613.0
11-21-384-03008-404105,21,384,03008,404105,6.75,4428.0
11-21-384-03008-404106,21,384,03008,404106,3.59,1359.0
11-21-384-03009-404118,21,384,03009,404118,1.15,19644.0
11-21-384-03009-404119,21,384,03009,404119,6.54,6668.0
11-21-384-03009-404120,21,384,03009,404120,6.6,4256.0
11-21-384-03010-404192,21,384,03010,404192,12.19,6129.0
11-21-384-03010-404193,21,384,03010,404193,11.01,7420.0
11-21-384-03010-404194,21,384,03010,404194,8.48,5920.0
11-21-384-03011-801851,21,384,03011,801851,21.71,43795.0
11-21-384-03017-801852,21,384,03017,801852,29.01,12298.0
11-21-385-03023-405611,21,385,03023,405611,5.09,6906.0
11-21-385-03026-406078,21,385,03026,406078,6.0,9181.0
11-21-385-03026-801853,21,385,03026,801853,20.0,9038.0
11-21-385-03028-801854,21,385,03028,801854,16.0,17030.0
11-21-385-03029-406325,21,385,03029,406325,3.86,10317.0
11-21-385-03031-406632,21,385,03031,406632,3.1,5401.0
11-21-385-03033-406975,21,385,03033,406975,2.75,5565.0
11-21-385-03033-406976,21,385,03033,406976,2.38,6299.0
11-21-385-03033-406977,21,385,03033,406977,1.95,10001.0
11-21-386-03036-801855,21,386,03036,801855,25.84,46205.0
11-21-386-03037-407456,21,386,03037,407456,1004.0,4512.0
11-21-386-03042-407607,21,386,03042,407607,6.65,12830.0
11-21-386-03043-407707,21,386,03043,407707,187.0,5598.0
11-21-386-03043-407708,21,386,03043,407708,341.02,7110.0
11-21-386-03043-407709,21,386,03043,407709,251.0,6438.0
11-21-386-03049-801856,21,386,03049,801856,18.3,63697.0
11-21-386-03052-408169,21,386,03052,408169,3.52,4471.0
11-21-386-03052-408170,21,386,03052,408170,0.19,6898.0
11-21-386-03053-408299,21,386,03053,408299,1.8,6271.0
11-21-386-03053-801857,21,386,03053,801857,6.12,17645.0
11-21-386-03054-801858,21,386,03054,801858,24.34,17278.0
11-21-386-03055-801859,21,386,03055,801859,135.0,885363.0
11-21-387-03056-408665,21,387,03056,408665,779.0,5967.0
11-21-387-03057-801860,21,387,03057,801860,8.8,17623.0
11-21-387-03058-801861,21,387,03058,801861,14.6,19289.0
11-21-387-03061-801862,21,387,03061,801862,35.1,16779.0
11-21-387-03065-409802,21,387,03065,409802,4.78,4708.0
11-21-387-03070-801863,21,387,03070,801863,16.8,200564.0
11-21-388-03071-410351,21,388,03071,410351,3.48,5645.0
11-21-388-03072-801864,21,388,03072,801864,7.54,15176.0
11-21-388-03074-410673,21,388,03074,410673,5.08,5137.0
11-21-388-03074-410674,21,388,03074,410674,3.99,7078.0
11-21-388-03074-801865,21,388,03074,801865,6.06,20482.0
11-21-388-03074-801866,21,388,03074,801866,2.5,11297.0
11-21-388-03076-801867,21,388,03076,801867,3661.0,14867.0
11-21-388-03077-411193,21,388,03077,411193,5.25,6982.0
11-21-388-03078-411296,21,388,03078,411296,1.3,4983.0
11-21-388-03078-801868,21,388,03078,801868,5.31,21428.0
11-21-388-03079-411360,21,388,03079,411360,2.18,4253.0
11-21-388-03080-801869,21,388,03080,801869,18.13,17430.0
11-21-388-03081-801870,21,388,03081,801870,36.26,23119.0
11-21-388-03082-801871,21,388,03082,801871,12.94,13965.0
11-21-388-03083-411948,21,388,03083,411948,0.27,6072.0
11-21-388-03083-801872,21,388,03083,801872,61.0,13022.0
11-21-388-03084-412057,21,388,03084,412057,2.36,5019.0
11-21-388-03084-801873,21,388,03084,801873,7.77,12111.0
11-21-388-03085-801874,21,388,03085,801874,4.4,22027.0
11-21-388-03086-412128,21,388,03086,412128,39.0,6411.0
11-21-388-03086-801875,21,388,03086,801875,90.0,11747.0
11-21-388-03088-412160,21,388,03088,412160,4.132,8001.0
11-21-388-03089-801876,21,388,03089,801876,34.9,15366.0
11-21-388-03090-412347,21,388,03090,412347,3.108,4458.0
11-21-388-03090-801877,21,388,03090,801877,11.81,24671.0
11-21-388-03092-412551,21,388,03092,412551,4.8,6653.0
11-21-388-03093-412604,21,388,03093,412604,7.3,7361.0
11-21-388-03093-412605,21,388,03093,412605,8.02,4855.0
11-21-388-03093-412606,21,388,03093,412606,5.58,10411.0
11-21-388-03093-412607,21,388,03093,412607,1.74,16377.0
11-21-388-03094-412633,21,388,03094,412633,2.57,4401.0
11-21-388-03094-412634,21,388,03094,412634,5.68,6232.0
11-21-388-03094-801878,21,388,03094,801878,2.56,7221.0
11-21-388-03095-412725,21,388,03095,412725,25.0,7993.0
11-21-388-03095-412726,21,388,03095,412726,2.55,8258.0
11-21-388-03096-801879,21,388,03096,801879,10.22,13190.0
11-21-388-03097-801880,21,388,03097,801880,6.48,11645.0
11-21-388-03098-413350,21,388,03098,413350,2.0,6059.0
11-21-388-03099-801881,21,388,03099,801881,79.8,356598.0
11-21-389-03101-413958,21,389,03101,413958,2.51,5197.0
11-21-389-03102-414260,21,389,03102,414260,8.4,4851.0
11-21-389-03104-801882,21,389,03104,801882,10.36,9684.0
11-21-389-03105-801883,21,389,03105,801883,3.6,46272.0
11-21-389-03107-414848,21,389,03107,414848,10.13,4662.0
11-21-390-03112-801884,21,390,03112,801884,16.0,37371.0
11-21-390-03114-801885,21,390,03114,801885,13.24,11302.0
11-21-390-03119-416820,21,390,03119,416820,16.64,16611.0
11-21-390-03125-417521,21,390,03125,417521,5.86,6995.0
11-21-391-03130-801886,21,391,03130,801886,20.7,20424.0
11-21-392-03135-801887,21,392,03135,801887,21.42,15765.0
11-21-392-03138-419524,21,392,03138,419524,3.29,5072.0
11-21-392-03139-801888,21,392,03139,801888,15.13,20770.0
11-21-392-03140-801889,21,392,03140,801889,13.0,8334.0
11-21-393-03141-419976,21,393,03141,419976,6.16,6220.0
11-21-393-03142-801890,21,393,03142,801890,31.08,98238.0
11-21-393-03143-420513,21,393,03143,420513,4.06,4823.0
11-21-393-03144-801891,21,393,03144,801891,18.26,21024.0
11-21-393-03148-421195,21,393,03148,421195,10.437268,5431.0
11-21-393-03149-801892,21,393,03149,801892,7.77,21819.0
11-21-393-03150-421343,21,393,03150,421343,11.02,5759.0
11-21-393-03152-801893,21,393,03152,801893,15.34,34067.0
11-21-394-03153-801894,21,394,03153,801894,29.526,18967.0
11-21-394-03156-801895,21,394,03156,801895,23.83,15087.0
11-21-395-03159-801896,21,395,03159,801896,14.5,19239.0
11-21-395-03160-422708,21,395,03160,422708,7.01,7892.0
11-21-395-03164-801897,21,395,03164,801897,15.4,69045.0
11-21-395-03166-801898,21,395,03166,801898,15.54,19656.0
11-21-395-03170-424227,21,395,03170,424227,2.24,6155.0
11-21-396-03173-425011,21,396,03173,425011,2.7,8346.0
11-21-396-03175-425462,21,396,03175,425462,4.6,8399.0
11-21-396-03176-425727,21,396,03176,425727,8.52,4660.0
11-21-396-03181-426511,21,396,03181,426511,5.17,18552.0
11-21-396-03181-801899,21,396,03181,801899,18.7,71208.0
11-21-396-03183-801900,21,396,03183,801900,11.7,28870.0
11-21-396-03184-801901,21,396,03184,801901,6.47,6931.0
11-21-397-03187-427270,21,397,03187,427270,2.0,5936.0
11-21-397-03189-801902,21,397,03189,801902,25.9,28993.0
11-21-397-03193-427776,21,397,03193,427776,9.62,9390.0
11-21-397-03196-801903,21,397,03196,801903,21.004,36945.0
11-21-397-03198-428090,21,397,03198,428090,259.0,6361.0
11-21-398-03199-801904,21,398,03199,801904,13.0,16326.0
11-21-398-03200-428283,21,398,03200,428283,9.31,9785.0
11-21-398-03208-801905,21,398,03208,801905,61.1,47468.0
11-21-398-03209-801906,21,398,03209,801906,25.0,84830.0
11-21-398-03216-801907,21,398,03216,801907,34.41,50394.0
11-21-398-03217-429994,21,398,03217,429994,12.3,8862.0
11-21-398-03217-429995,21,398,03217,429995,1276.0,8504.0
11-21-399-03220-801908,21,399,03220,801908,18.06,31007.0
11-21-399-03223-430673,21,399,03223,430673,1.77,6725.0
11-21-399-03226-801909,21,399,03226,801909,4.85,11796.0
11-22-400-03232-431500,22,400,03232,431500,3.12,4552.0
11-22-400-03232-801910,22,400,03232,801910,17.38,23514.0
11-22-400-03232-801911,22,400,03232,801911,38.0,28431.0
11-22-400-03234-801912,22,400,03234,801912,6.93,33071.0
