shrid2,pc91_state_id,pc91_district_id,pc91_town_id,pc91_land_area,pc91_pca_tot_p
11-32-589-05633-627236,12,02,110000,8.14,12543.0
11-32-589-05633-627237,12,02,108000,9.83,13777.0
11-32-589-05633-627238,12,02,300800,9.17,30616.0
11-32-589-05633-627239,12,02,300900,6.9,25057.0
11-32-589-05633-627240,12,02,300700,11.57,29239.0
11-32-589-05633-627241,12,02,111000,11.35,17314.0
11-32-589-05633-627242,12,02,114000,15.47,20683.0
11-32-589-05633-627243,12,02,113000,11.73,14162.0
11-32-589-05633-627244,12,02,112000,9.26,14854.0
11-32-589-05633-627245,12,02,301000,18.26,33261.0
11-32-589-05633-627246,12,02,117000,7.95,16441.0
11-32-589-05633-627247,12,02,116000,8.59,11453.0
11-32-589-05633-627248,12,02,115000,10.81,15209.0
11-32-589-05633-627249,12,02,301100,7.19,18812.0
11-32-589-05633-803259,12,02,300100,11.03,65238.0
11-32-589-05633-803260,12,02,300200,1.79,4820.0
11-32-589-05634-627274,12,02,119000,15.08,17517.0
11-32-589-05634-627275,12,02,120000,13.01,14737.0
11-32-589-05634-627279,12,02,123000,8.43,16526.0
11-32-589-05634-627280,12,02,122000,10.41,14063.0
11-32-589-05634-627281,12,02,121000,9.63,14696.0
11-32-589-05634-627282,12,02,301300,10.66,26705.0
11-32-589-05634-627283,12,02,301200,10.08,23584.0
11-32-589-05634-627284,12,02,126000,12.3,26586.0
11-32-589-05634-627285,12,02,125000,12.67,19074.0
11-32-589-05634-627289,12,02,127000,10.02,19312.0
11-32-589-05634-627290,12,02,301500,2.82,11939.0
11-32-589-05634-627291,12,02,129000,14.24,31642.0
11-32-589-05634-627292,12,02,128000,24.46,35035.0
11-32-589-05634-803261,12,02,118000,54.15,40506.0
11-32-589-05634-803262,12,02,124000,16.76,28907.0
11-32-589-05634-803263,12,02,301400,23.96,103579.0
11-32-590-05637-803264,12,03,100000,34.14,22949.0
11-32-591-05638-627357,12,04,100000,20.44,35245.0
11-32-591-05638-627364,12,04,310200,17.35,29996.0
11-32-591-05638-803265,12,04,310100,21.33,72434.0
11-32-591-05640-627429,12,04,101000,20.48,26144.0
11-32-591-05640-627431,12,04,102000,13.67,17107.0
11-32-591-05640-627432,12,04,300700,11.33,28382.0
11-32-591-05640-627433,12,04,300500,10.11,16016.0
11-32-591-05640-627434,12,04,103000,13.45,22381.0
11-32-591-05640-627435,12,04,300600,11.71,25672.0
11-32-591-05640-627436,12,04,300800,10.31,50556.0
11-32-591-05640-627438,12,04,301000,5.95,18983.0
11-32-591-05640-627439,12,04,301100,7.58,25511.0
11-32-591-05640-803267,12,04,300101,96.25,456618.0
11-32-591-05640-803267,12,04,300400,24.26,34228.0
11-32-591-05640-803267,12,04,300900,10.42,56505.0
11-32-591-05640-803267,12,04,300300,18.59,30024.0
11-32-591-05640-803267,12,04,301200,11.83,35171.0
11-32-591-05640-803267,12,04,300200,14.61,23524.0
11-32-592-05641-803268,12,05,300200,53.06,69334.0
11-32-592-05641-803269,12,05,300101,58.14,72870.0
11-32-592-05643-803270,12,05,100000,34.41,39027.0
11-32-592-05644-803271,12,05,101000,16.59,49453.0
11-32-592-05646-803272,12,05,102000,9.32,51770.0
11-32-593-05647-803273,12,06,100000,32.28,39550.0
11-32-593-05647-803274,12,06,101000,32.66,44186.0
11-32-593-05648-627627,12,06,102000,63.38,45422.0
11-32-593-05649-803275,12,06,300300,9.52,16089.0
11-32-593-05649-803275,12,06,300101,29.6,139136.0
11-32-593-05649-803275,12,06,300200,19.93,24808.0
11-32-593-05650-627683,12,06,202000,9.24,15691.0
11-32-593-05650-803276,12,06,200001,14.71,32048.0
11-32-593-05650-803276,12,06,201000,10.53,17647.0
11-32-594-05652-627768,12,07,101000,3.68,7971.0
11-32-594-05652-803277,12,07,100000,6.96,19657.0
11-32-594-05653-627799,12,07,300500,4.1,9120.0
11-32-594-05653-627800,12,07,300400,5.06,9540.0
11-32-594-05653-627802,12,07,300700,4.35,6750.0
11-32-594-05653-627803,12,07,300600,3.73,7329.0
11-32-594-05653-627806,12,07,300800,4.12,10439.0
11-32-594-05653-627807,12,07,300900,5.07,9287.0
11-32-594-05653-803278,12,07,300100,6.49,20216.0
11-32-594-05653-803278,12,07,300300,4.96,8162.0
11-32-594-05653-803279,12,07,300200,12.41,37789.0
11-32-594-05654-627834,12,07,103000,4.64,5721.0
11-32-594-05654-627835,12,07,102000,5.6,7165.0
11-32-594-05654-627838,12,07,104000,6.38,9631.0
11-32-594-05654-627845,12,07,310700,5.52,17971.0
11-32-594-05654-627852,12,07,110000,6.91,12337.0
11-32-594-05654-627854,12,07,108000,4.69,10559.0
11-32-594-05654-627855,12,07,107000,3.13,6156.0
11-32-594-05654-627864,12,07,109000,6.08,13773.0
11-32-594-05654-803280,12,07,310600,13.35,31914.0
11-32-594-05654-803280,12,07,311100,5.84,16623.0
11-32-594-05654-803280,12,07,106000,8.55,16897.0
11-32-594-05654-803280,12,07,310101,18.47,81798.0
11-32-594-05654-803280,12,07,310300,5.09,11303.0
11-32-594-05654-803280,12,07,105000,7.88,13362.0
11-32-594-05654-803280,12,07,311000,2.6,9512.0
11-32-594-05654-803280,12,07,310200,6.25,16904.0
11-32-594-05654-803280,12,07,310800,9.33,33137.0
11-32-594-05654-803280,12,07,310500,4.22,7536.0
11-32-594-05654-803280,12,07,310400,7.25,13492.0
11-32-594-05654-803280,12,07,311200,5.59,13265.0
11-32-594-05654-803280,12,07,310900,4.91,21598.0
11-32-594-05655-627882,12,07,202000,11.81,33896.0
11-32-594-05655-803281,12,07,200001,17.3,31249.0
11-32-594-05655-803281,12,07,201000,9.51,23510.0
11-32-594-05656-627922,12,07,112000,6.41,11752.0
11-32-594-05656-627937,12,07,115000,10.13,16603.0
11-32-594-05656-803282,12,07,113000,11.24,27491.0
11-32-594-05656-803283,12,07,114000,25.23,45069.0
11-32-595-05657-803284,12,08,100000,13.59,24667.0
11-32-595-05658-627979,12,08,300400,28.92,56397.0
11-32-595-05658-627980,12,08,300300,17.02,34837.0
11-32-595-05658-803285,12,08,101000,24.05,30391.0
11-32-595-05658-803286,12,08,300200,7.18,24774.0
11-32-595-05659-627984,12,08,104000,10.83,26825.0
11-32-595-05659-627985,12,08,103000,9.83,26553.0
11-32-595-05659-627986,12,08,102000,6.88,18975.0
11-32-595-05659-627988,12,08,301000,14.66,25433.0
11-32-595-05659-627990,12,08,300700,21.0,34457.0
11-32-595-05659-627991,12,08,300900,7.74,22514.0
11-32-595-05659-627992,12,08,301100,14.21,34455.0
11-32-595-05659-803287,12,08,300500,9.02,27906.0
11-32-595-05661-628008,12,08,301600,12.87,33167.0
11-32-595-05661-628009,12,08,301300,10.59,21407.0
11-32-595-05661-628011,12,08,301400,19.27,22322.0
11-32-595-05661-628012,12,08,301700,10.49,18412.0
11-32-595-05661-628015,12,08,301900,12.34,34995.0
11-32-595-05661-803288,12,08,300101,109.47,582588.0
11-32-595-05661-803289,12,08,301500,27.0,54342.0
11-32-595-05661-803290,12,08,301800,18.69,51078.0
11-32-595-05662-628031,12,08,106000,29.36,25203.0
11-32-595-05662-628035,12,08,107000,23.18,16828.0
11-32-595-05662-803291,12,08,105000,13.18,27595.0
11-32-595-05663-803292,12,08,108000,40.04,35535.0
11-32-596-05666-803293,12,09,101000,35.43,40656.0
11-32-597-05668-628138,12,10,101000,14.24,21226.0
11-32-597-05668-803294,12,10,100000,15.93,21890.0
11-32-597-05669-803295,12,10,102000,8.73,21788.0
11-32-597-05670-628174,12,10,300200,14.04,39363.0
11-32-597-05670-803296,12,10,300101,27.33,89625.0
11-32-597-05670-803296,12,10,300300,22.33,37564.0
11-32-597-05671-803297,12,10,103000,13.5,52445.0
11-32-597-05672-628197,12,10,104000,52.47,37017.0
11-32-598-05673-628214,12,11,101000,11.1,15693.0
11-32-598-05673-628215,12,11,100000,15.14,31642.0
11-32-598-05673-628217,12,11,102000,10.81,18124.0
11-32-598-05673-628225,12,11,300500,26.76,22541.0
11-32-598-05673-803298,12,11,300100,16.18,43326.0
11-32-598-05673-803298,12,11,300400,23.91,28728.0
11-32-598-05673-803298,12,11,300200,14.45,22384.0
11-32-598-05673-803298,12,11,300300,11.29,15904.0
11-32-598-05674-628232,12,11,103000,26.52,24977.0
11-32-598-05674-628234,12,11,310200,14.0,37253.0
11-32-598-05674-803299,12,11,310101,70.48,227716.0
11-32-598-05676-803300,12,11,104000,21.79,67151.0
11-32-598-05677-628271,12,11,105000,13.0,25872.0
11-32-598-05678-628280,12,11,106000,12.65,28299.0
11-32-599-05679-803303,12,12,100000,27.94,54780.0
11-32-599-05682-803304,12,12,101000,23.5,35882.0
11-32-599-05683-628343,12,12,102000,28.42,37733.0
11-32-599-05683-803305,12,12,103000,20.42,26639.0
11-32-600-05686-803307,12,13,100000,34.6,46279.0
11-32-600-05688-803306,12,13,300101,41.29,221007.0
11-32-600-05688-803306,12,13,300200,6.55,28317.0
11-32-600-05688-803306,12,13,300300,4.66,28456.0
11-32-600-05688-803306,12,13,300400,8.55,50165.0
11-32-600-05688-803308,12,13,101000,16.19,37185.0
11-32-601-05689-628475,12,14,101000,7.47,20103.0
11-32-601-05689-803309,12,14,100000,15.42,38987.0
11-32-601-05689-803310,12,14,102000,14.18,32634.0
11-32-601-05690-803311,12,14,103000,32.52,49875.0
11-32-601-05691-803312,12,14,300400,8.14,24541.0
11-32-601-05691-803312,12,14,300200,7.97,25719.0
11-32-601-05691-803312,12,14,300500,12.87,42559.0
11-32-601-05691-803312,12,14,300101,141.53,699872.0
11-32-601-05691-803312,12,14,300300,7.69,33534.0
11-32-601-05692-803313,12,14,104000,9.7,30419.0
11-33-602-05693-803314,23,02,100000,5.0,4402.0
11-33-602-05694-628772,23,02,511700,1.78,18000.0
11-33-602-05694-803315,23,02,101000,9.63,22375.0
11-33-602-05694-803316,23,02,102000,7.56,11422.0
11-33-602-05696-803319,23,02,105000,11.4,34363.0
11-33-602-05697-628977,23,02,107000,7.79,6459.0
11-33-602-05697-628979,23,02,108000,3.42,7552.0
11-33-602-05697-803321,23,02,106000,6.47,15044.0
11-33-602-05698-629121,23,02,104000,7.5,10799.0
11-33-602-05698-803322,23,02,103000,14.78,38564.0
11-33-602-05699-629124,23,02,514900,1.22,3155.0
11-33-602-05699-629153,23,02,515300,1.72,2492.0
11-33-602-05699-629155,23,02,513700,2.53,5526.0
11-33-602-05699-803323,23,02,510200,25.62,183215.0
11-33-602-05699-803324,23,02,512100,14.57,19312.0
11-33-602-05699-803325,23,02,511200,18.59,22313.0
11-33-602-05699-803326,23,02,512000,4.53,14544.0
11-33-602-05699-803327,23,02,511000,6.61,28827.0
11-33-602-05699-803327,23,02,514200,6.35,3283.0
11-33-602-05699-803327,23,02,514500,6.99,4662.0
11-33-602-05700-629168,23,02,513500,15.97,5305.0
11-33-602-05700-629173,23,02,513000,2.65,21338.0
11-33-602-05700-629175,23,02,513100,3.26,10467.0
11-33-602-05700-803328,23,02,510300,37.35,215424.0
11-33-602-05700-803329,23,02,512700,4.78,14881.0
11-33-602-05700-803330,23,02,512600,2.97,21953.0
11-33-602-05700-803331,23,02,512400,3.72,19507.0
11-33-602-05701-629182,23,02,515500,6.95,3549.0
11-33-602-05701-803332,23,02,511100,4.76,27169.0
11-33-602-05701-803333,23,02,510100,21.42,168642.0
11-33-602-05701-803334,23,02,511500,9.0,19093.0
11-33-602-05701-803335,23,02,511600,20.75,17409.0
11-33-602-05701-803336,23,02,512300,6.75,15868.0
11-33-602-05701-803337,23,02,510800,17.4,49256.0
11-33-602-05701-803338,23,02,515600,3.0,8421.0
11-33-603-99999-803339,23,02,515000,1.59,3395.0
11-33-603-99999-803339,23,01,500100,174.0,3841396.0
11-33-604-05702-629284,23,02,515100,1.97,2529.0
11-33-604-05702-629305,23,02,514600,4.12,4892.0
11-33-604-05702-629336,23,02,514400,2.62,4669.0
11-33-604-05702-803342,23,02,514300,1.67,4476.0
11-33-604-05702-803342,23,02,514700,3.56,3284.0
11-33-604-05702-803342,23,02,513800,1.15,4774.0
11-33-604-05702-803342,23,02,111000,19.39,13091.0
11-33-604-05702-803352,23,02,514100,3.03,3802.0
11-33-604-05703-629363,23,02,515400,3.45,1945.0
11-33-604-05703-803343,23,02,511900,2.88,15899.0
11-33-604-05703-803344,23,02,512800,7.02,11235.0
11-33-604-05703-803345,23,02,510500,20.72,107187.0
11-33-604-05703-803346,23,02,512900,6.35,13516.0
11-33-604-05703-803347,23,02,513200,1.75,10739.0
11-33-604-05704-629371,23,02,513300,2.47,9816.0
11-33-604-05704-629372,23,02,513400,2.41,5572.0
11-33-604-05704-803349,23,02,512500,2.69,10563.0
11-33-604-05704-803350,23,02,510700,11.18,39744.0
11-33-604-05704-803351,23,02,510400,19.42,125244.0
11-33-604-05704-803353,23,02,511400,2.98,24345.0
11-33-604-05704-803354,23,02,510900,5.19,36506.0
11-33-604-05704-803355,23,02,512200,5.88,17937.0
11-33-604-05704-803356,23,02,510600,18.0,111866.0
11-33-604-05705-629381,23,02,514000,2.47,11856.0
11-33-604-05705-629382,23,02,514800,5.63,11437.0
11-33-604-05705-629390,23,02,515200,5.39,3298.0
11-33-604-05705-803357,23,02,511800,7.04,16133.0
11-33-604-05705-803358,23,02,513600,4.66,9709.0
11-33-604-05705-803359,23,02,513900,17.42,7822.0
11-33-604-05706-803361,23,02,112000,8.06,19347.0
11-33-604-05706-803364,23,02,113000,6.03,54127.0
11-33-604-05707-629585,23,02,300400,3.91,2818.0
11-33-604-05707-629742,23,02,300300,10.07,9923.0
11-33-604-05707-629743,23,02,109000,0.79,5713.0
11-33-604-05707-803365,23,02,300100,11.6,144955.0
11-33-604-05707-803366,23,02,300200,14.51,13433.0
11-33-604-05707-803367,23,02,110000,8.84,11532.0
11-33-604-05708-803368,23,02,115000,39.64,21568.0
11-33-604-05709-803370,23,02,114000,15.63,23333.0
11-33-604-05710-803372,23,02,116000,17.35,26947.0
11-33-604-05711-630208,23,02,117000,34.89,9654.0
11-33-605-05712-630366,23,03,201000,3.23,5206.0
11-33-605-05712-803375,23,03,202000,1.88,2119.0
11-33-605-05712-803375,23,03,301100,1.32,4240.0
11-33-605-05712-803375,23,03,200001,4.71,83232.0
11-33-605-05712-803376,23,03,105000,7.61,36195.0
11-33-605-05713-630472,23,03,300900,5.27,8869.0
11-33-605-05713-803379,23,03,300300,12.95,21207.0
11-33-605-05713-803380,23,03,300600,1.61,9364.0
11-33-605-05713-803381,23,03,301200,3.76,11369.0
11-33-605-05714-803382,23,03,103000,9.5,21412.0
11-33-605-05714-803384,23,03,310300,2.66,26972.0
11-33-605-05714-803385,23,03,310200,8.52,42583.0
11-33-605-05714-803386,23,03,104000,8.96,26613.0
11-33-605-05715-803387,23,03,100000,9.06,71928.0
11-33-605-05715-803390,23,03,102000,5.18,12756.0
11-33-605-05715-803391,23,03,101000,6.5,8826.0
11-33-605-05716-803392,23,03,310100,7.49,45205.0
11-33-605-05717-630910,23,03,301000,2.71,6975.0
11-33-605-05717-630912,23,03,300800,2.52,7883.0
11-33-605-05717-803396,23,03,300400,6.6,25165.0
11-33-605-05717-803397,23,03,300500,6.35,9739.0
11-33-605-05717-803398,23,03,300100,11.65,175061.0
11-33-605-05717-803399,23,03,106000,10.0,18672.0
11-33-605-05717-803400,23,03,300700,5.1,9480.0
11-33-605-05717-803401,23,03,300200,1.9,21424.0
11-33-605-05718-630968,23,03,211000,1.44,5187.0
11-33-605-05718-630970,23,03,212000,4.2,4271.0
11-33-605-05718-803404,23,03,210001,9.53,72428.0
11-33-605-05719-803406,23,03,107000,18.05,75911.0
11-33-605-05719-803407,23,03,213000,5.5,10421.0
11-33-605-05720-803409,23,03,108000,13.06,23719.0
11-33-605-05720-803410,23,03,109000,4.66,55282.0
11-33-606-05721-803412,23,05,102000,9.76,54898.0
11-33-606-05722-803413,23,05,100000,10.76,31210.0
11-33-606-05723-803415,23,05,101000,9.6,24578.0
11-33-606-05724-803418,23,05,103000,13.79,23046.0
11-33-606-05727-803422,23,05,300000,13.64,109196.0
11-33-607-05729-803427,23,06,100000,22.37,61579.0
11-33-607-05731-803431,23,06,101000,8.93,88788.0
11-33-607-05732-803434,23,06,102000,5.39,4566.0
11-33-607-05732-803435,23,06,103000,12.0,23636.0
11-33-607-05734-803440,23,06,104000,16.01,27894.0
11-33-608-05736-803445,23,07,102000,4.75,13406.0
11-33-608-05736-803446,23,07,103000,14.55,45773.0
11-33-608-05736-803450,23,07,104000,1.53,12831.0
11-33-608-05737-633848,23,07,301500,2.27,4896.0
11-33-608-05737-803451,23,07,301700,2.34,4886.0
11-33-608-05737-803452,23,07,100000,2.25,11884.0
11-33-608-05737-803454,23,07,101000,9.49,17795.0
11-33-608-05738-803456,23,07,105000,28.21,41190.0
11-33-608-05740-634024,23,07,201000,1.71,1373.0
11-33-608-05740-634028,23,07,222000,0.82,1156.0
11-33-608-05740-634036,23,07,300600,1.79,15016.0
11-33-608-05740-634055,23,07,106000,3.61,6582.0
11-33-608-05740-634058,23,07,107000,4.47,8311.0
11-33-608-05740-634063,23,07,301000,3.29,11230.0
11-33-608-05740-634065,23,07,301200,3.98,7645.0
11-33-608-05740-634068,23,07,200001,2.09,4994.0
11-33-608-05740-803463,23,07,300200,4.5,32031.0
11-33-608-05740-803463,23,07,301600,4.04,7497.0
11-33-608-05740-803463,23,07,302000,0.92,3061.0
11-33-608-05740-803463,23,07,302100,4.23,5793.0
11-33-608-05740-803463,23,07,300900,5.88,7613.0
11-33-608-05740-803463,23,07,300800,1.25,10267.0
11-33-608-05740-803463,23,07,300100,19.94,366712.0
11-33-608-05740-803463,23,07,301900,1.3,5171.0
11-33-608-05740-803463,23,07,300400,3.53,11902.0
11-33-608-05740-803463,23,07,302200,0.89,1596.0
11-33-608-05740-803463,23,07,300500,1.81,14397.0
11-33-608-05740-803463,23,07,300700,3.64,11366.0
11-33-608-05740-803463,23,07,301300,2.92,6499.0
11-33-608-05740-803463,23,07,300300,11.08,30938.0
11-33-608-05740-803463,23,07,301400,3.7,6066.0
11-33-608-05740-803464,23,07,108000,2.76,8842.0
11-33-608-05740-803466,23,07,210001,6.76,7939.0
11-33-608-05740-803467,23,07,221000,2.68,10835.0
11-33-608-05743-803473,23,07,109000,27.62,55667.0
11-33-609-05745-634383,23,07,224000,1.19,1037.0
11-33-609-05745-634473,23,07,600300,10.36,8920.0
11-33-609-05745-803481,23,07,220001,12.25,13602.0
11-33-609-05745-803482,23,07,290001,7.8,57672.0
11-33-609-05745-803484,23,07,113000,25.19,63027.0
11-33-609-05745-803485,23,07,600200,8.45,13491.0
11-33-609-05745-803486,23,07,600100,2.29,36657.0
11-33-609-05746-634479,23,07,211000,11.1,3247.0
11-33-609-05746-803487,23,07,110000,4.81,11368.0
11-33-609-05746-803493,23,07,111000,8.16,39386.0
11-33-609-05746-803494,23,07,112000,4.07,8405.0
11-33-609-05747-803497,23,07,114000,10.24,45038.0
11-33-610-05749-803505,23,08,100000,29.24,32417.0
11-33-610-05749-803508,23,08,102000,5.83,6005.0
11-33-610-05749-803509,23,08,101000,5.77,15075.0
11-33-610-05750-634896,23,08,292000,2.56,4290.0
11-33-610-05750-803512,23,08,103000,2.37,17524.0
11-33-610-05750-803517,23,08,291001,3.72,35198.0
11-33-610-05751-803523,23,08,104000,7.51,48364.0
11-33-610-05752-635020,23,08,106000,13.05,9006.0
11-33-610-05752-635021,23,08,107000,9.29,6423.0
11-33-610-05752-803535,23,08,108000,2.1,13453.0
11-33-610-05753-803537,23,08,109000,5.72,6993.0
11-33-610-05753-803538,23,08,610500,20.05,16293.0
11-33-610-05753-803541,23,08,610200,30.72,61649.0
11-33-610-05753-803542,23,08,610100,8.44,159232.0
11-33-610-05753-803543,23,08,610400,3.17,24209.0
11-33-610-05753-803544,23,08,610300,48.64,41304.0
11-33-611-05754-803558,23,09,201000,95.33,37787.0
11-33-611-05755-803559,23,09,200001,61.2,19762.0
11-33-611-05755-803560,23,09,100000,47.97,32603.0
11-33-611-05755-803561,23,09,101000,103.43,22713.0
11-33-611-05756-635087,23,09,211000,134.03,8416.0
11-33-611-05756-803563,23,09,210001,106.05,11578.0
11-33-611-05756-803564,23,09,102000,30.67,81763.0
11-33-611-05757-635107,23,09,221000,37.16,8564.0
11-33-611-05757-803565,23,09,220001,30.93,29557.0
11-33-611-05757-803566,23,09,233000,19.1,14257.0
11-33-611-05758-635115,23,09,235000,1.13,5562.0
11-33-611-05758-635116,23,09,234000,6.39,10383.0
11-33-611-05758-803567,23,09,232000,6.67,19764.0
11-33-611-05758-803570,23,09,230001,15.05,48003.0
11-33-611-05759-803572,23,09,231000,14.58,2718.0
11-33-612-05760-803574,23,11,100000,9.58,6598.0
11-33-612-05760-803576,23,11,200001,6.63,68907.0
11-33-612-05762-803581,23,11,101000,2.2,7541.0
11-33-612-05763-803585,23,11,102000,12.43,19105.0
11-33-612-05764-803589,23,11,300000,14.01,182477.0
11-33-612-05765-803592,23,11,103000,1.56,22866.0
11-33-612-05766-803595,23,11,104000,21.83,27423.0
11-33-612-05767-803598,23,11,106000,10.32,14770.0
11-33-612-05767-803600,23,11,105000,12.95,20032.0
11-33-613-05768-803602,23,12,112000,10.63,15799.0
11-33-613-05769-803604,23,12,111000,4.5,16191.0
11-33-613-05769-803606,23,12,310200,13.0,40251.0
11-33-613-05769-803607,23,12,310100,6.03,73418.0
11-33-613-05771-803613,23,12,113000,19.0,23996.0
11-33-614-05773-803616,23,12,109000,10.88,11114.0
11-33-614-05774-803618,23,12,107000,8.21,7895.0
11-33-614-05774-803620,23,12,108000,17.13,11231.0
11-33-614-05774-803620,23,12,110000,18.8,22103.0
11-33-614-05775-803623,23,12,100000,14.55,27640.0
11-33-614-05776-803625,23,12,106000,8.61,18611.0
11-33-614-05777-803626,23,12,103000,11.0,10285.0
11-33-614-05777-803628,23,12,104000,6.44,8109.0
11-33-614-05777-803629,23,12,105000,8.96,19917.0
11-33-614-05779-636014,23,12,301300,3.85,1346.0
11-33-614-05779-803631,23,12,301200,0.76,4919.0
11-33-614-05779-803631,23,12,300500,7.99,26348.0
11-33-614-05779-803631,23,12,300100,23.0,387223.0
11-33-614-05779-803631,23,12,300900,12.41,20468.0
11-33-614-05779-803631,23,12,300300,24.61,69639.0
11-33-614-05779-803631,23,12,301000,5.5,29493.0
11-33-614-05779-803631,23,12,300700,3.9,19316.0
11-33-614-05779-803631,23,12,300600,24.61,17619.0
11-33-614-05780-636037,23,12,301100,26.58,13826.0
11-33-614-05780-803633,23,12,300800,4.17,18315.0
11-33-614-05780-803634,23,12,300400,19.42,33241.0
11-33-614-05781-803635,23,12,114000,25.07,31837.0
11-33-615-05783-803639,23,12,101000,24.47,26451.0
11-33-616-05787-803645,23,12,102000,7.62,24141.0
11-33-617-05788-803646,23,06,106000,2.06,6538.0
11-33-617-05788-803648,23,06,107000,21.49,42783.0
11-33-617-05788-803649,23,06,105000,18.03,51394.0
11-33-617-05789-636665,23,06,108000,5.48,4962.0
11-33-617-05789-803650,23,06,300000,27.71,144561.0
11-33-617-05790-636738,23,06,310100,97.27,118080.0
11-33-617-05790-803651,23,06,109000,12.91,23117.0
11-33-617-05791-803653,23,06,112000,11.81,23550.0
11-33-617-05791-803655,23,06,111000,11.4,17605.0
