shrid2,pc01_state_id,pc01_district_id,pc01_subdistrict_id,pc01_town_id,pc01_land_area,pc01_pca_tot_p
11-18-323-02136-801629,18,07,0007,40702000,12.5,23183.0
11-18-325-02148-801630,18,08,0005,40802000,4.62,23920.0
11-18-325-02149-801631,18,08,0007,40803000,2.36,17783.0
11-18-326-02151-801632,18,08,0001,40801000,3.19,18228.0
11-18-326-02152-801633,18,08,0008,40804000,4.69,14897.0
11-19-327-02161-306489,19,01,0008,40106000,17.99,13663.0
11-19-327-02162-306564,19,01,0009,40108000,2.51,5405.0
11-19-327-02163-306662,19,01,0010,40107000,1.63,15774.0
11-19-327-99999-801634,19,01,0000,40102000,10.57,107197.0
11-19-327-99999-801635,19,01,0000,40103000,8.68,42998.0
11-19-327-99999-801636,19,01,0000,40104000,6.5,9141.0
11-19-327-99999-801637,19,01,0000,40105000,5.05,40019.0
11-19-327-99999-801638,19,02,0000,40209000,21.8,187772.0
11-19-327-99999-801638,19,01,0000,40109000,20.1,284602.0
11-19-328-02171-307147,19,02,0006,40203000,1.69,38689.0
11-19-328-02171-307150,19,02,0006,40204000,6.68,14450.0
11-19-328-02172-307206,19,02,0007,40217000,3.51,10547.0
11-19-328-02173-307254,19,02,0008,40211000,6.32,13396.0
11-19-328-02173-307255,19,02,0008,40212000,1.44,6847.0
11-19-328-02173-307256,19,02,0008,40213000,7.2,15899.0
11-19-328-02173-307257,19,02,0008,40214000,2.4,10011.0
11-19-328-02174-307338,19,02,0009,40216000,1.53,4894.0
11-19-328-02175-307402,19,02,0010,40210000,4.92,19379.0
11-19-328-02176-307505,19,02,0011,40202000,8.83,14473.0
11-19-328-02176-307507,19,02,0011,40205000,2.96,8724.0
11-19-328-02177-307593,19,02,0012,40207000,12.38,27106.0
11-19-328-99999-801639,19,02,0000,40201000,2.56,23218.0
11-19-328-99999-801640,19,02,0000,40206000,12.5,100348.0
11-19-328-99999-801641,19,02,0011,40208000,14.55,38130.0
11-19-328-99999-801642,19,02,0000,40215000,9.8,72999.0
11-19-329-02183-308211,19,03,0005,40306000,3.8,7233.0
11-19-329-02183-308212,19,03,0005,40307000,5.1,18901.0
11-19-329-02184-308326,19,03,0006,40304000,5.69,19787.0
11-19-329-02187-308587,19,03,0009,40310000,1.46,4113.0
11-19-329-99999-801643,19,03,0000,40301000,1.45,13185.0
11-19-329-99999-801644,19,03,0000,40302000,3.88,10835.0
11-19-329-99999-801645,19,03,0000,40303000,3.37,21107.0
11-19-329-99999-801646,19,03,0000,40305000,8.29,76874.0
11-19-329-99999-801647,19,03,0000,40308000,3.75,19310.0
11-19-329-99999-801648,19,03,0000,40309000,4.55,34273.0
11-19-330-02196-309798,19,04,0006,40403000,2.04,5113.0
11-19-330-02196-309799,19,04,0006,40405000,3.9,9835.0
11-19-330-99999-801649,19,04,0000,40401000,13.99,52738.0
11-19-330-99999-801650,19,04,0005,40402000,2.12,13895.0
11-19-330-99999-801651,19,04,0000,40404000,10.64,165212.0
11-19-330-99999-801652,19,04,0000,40406000,11.67,47650.0
11-19-331-99999-801653,19,05,0000,40501000,10.29,53533.0
11-19-331-99999-801654,19,05,0000,40502000,10.46,143321.0
11-19-332-02216-313213,19,06,0009,40603000,0.81,5343.0
11-19-332-02216-313214,19,06,0009,40604000,1.2,5773.0
11-19-332-02216-313215,19,06,0009,40605000,0.73,5409.0
11-19-332-99999-801655,19,06,0000,40601000,9.0,62959.0
11-19-332-99999-801656,19,06,0000,40602000,13.63,161456.0
11-19-333-02223-313830,19,07,0001,40701000,3.7,22060.0
11-19-333-02224-313871,19,07,0002,40702000,4.77,9964.0
11-19-333-02224-313873,19,07,0002,40706000,3.46,27513.0
11-19-333-02224-313874,19,07,0002,40705000,0.49,6192.0
11-19-333-02224-313875,19,07,0002,40707000,1.15,10300.0
11-19-333-02224-313876,19,07,0002,40704000,3.31,12112.0
11-19-333-02224-313877,19,07,0002,40708000,0.63,7228.0
11-19-333-02225-313943,19,07,0003,40713000,1.96,5579.0
11-19-333-02226-313979,19,07,0004,40709000,0.71,9409.0
11-19-333-02226-313981,19,07,0004,40710000,2.77,32148.0
11-19-333-02226-313984,19,07,0004,40711000,2.72,11326.0
11-19-333-02226-313985,19,07,0004,40712000,7.72,31198.0
11-19-333-02227-314052,19,07,0005,40715000,3.6,6255.0
11-19-333-02227-314053,19,07,0005,40720000,2.51,9897.0
11-19-333-02227-314054,19,07,0005,40716000,1.15,5879.0
11-19-333-02228-314137,19,07,0006,40717000,1.48,6194.0
11-19-333-02228-314139,19,07,0006,40718000,1.57,15713.0
11-19-333-02228-314140,19,07,0006,40719000,0.86,5109.0
11-19-333-02236-314806,19,07,0014,40723000,1.99,8436.0
11-19-333-02241-315443,19,07,0019,40726000,1.91,5002.0
11-19-333-02241-315444,19,07,0019,40724000,2.78,10179.0
11-19-333-02241-315448,19,07,0019,40727000,1.79,7721.0
11-19-333-99999-801657,19,07,0000,40703000,10.27,72850.0
11-19-333-99999-801658,19,07,0000,40714000,7.86,74458.0
11-19-333-99999-801659,19,07,0000,40721000,11.66,47212.0
11-19-333-99999-801660,19,07,0000,40722000,12.95,36947.0
11-19-333-99999-801661,19,07,0000,40728000,12.95,50349.0
11-19-333-99999-801662,19,07,0000,40725000,16.19,160143.0
11-19-333-99999-801663,19,07,0000,40729000,3.98,25361.0
11-19-334-02261-317446,19,08,0013,40803000,1.61,8411.0
11-19-334-99999-801665,19,08,0000,40801000,3.95,50613.0
11-19-334-99999-801666,19,08,0000,40804000,8.98,61806.0
11-19-334-99999-801667,19,08,0000,40802000,7.88,39145.0
11-19-334-99999-801668,19,08,0000,40805000,16.83,32752.0
11-19-334-99999-801669,19,08,0000,40806000,10.73,65693.0
11-19-335-02268-318539,19,09,0001,40901000,19.65,45957.0
11-19-335-02268-318540,19,09,0001,40902000,3.9,22154.0
11-19-335-02269-318589,19,09,0002,40909000,4.11,7732.0
11-19-335-02269-318591,19,09,0002,40912000,1.22,7668.0
11-19-335-02270-318636,19,09,0003,40930000,3.18,5426.0
11-19-335-02270-318640,19,09,0003,40922000,7.95,14519.0
11-19-335-02270-318641,19,09,0003,40924000,4.49,8723.0
11-19-335-02271-318655,19,09,0004,40927000,1.38,4370.0
11-19-335-02271-318656,19,09,0004,40928000,1.18,5159.0
11-19-335-02271-318657,19,09,0004,40929000,4.24,14074.0
11-19-335-02271-318658,19,09,0004,40925000,3.01,5134.0
11-19-335-02271-318659,19,09,0004,40931000,2.95,4294.0
11-19-335-02271-318660,19,09,0004,40926000,3.93,7906.0
11-19-335-02271-318661,19,09,0004,40942000,2.12,7850.0
11-19-335-02271-318662,19,09,0004,40941000,3.01,5934.0
11-19-335-02271-318666,19,09,0004,40943000,0.87,5480.0
11-19-335-02271-318667,19,09,0004,40944000,1.67,5391.0
11-19-335-02272-318681,19,09,0005,40933000,1.85,8345.0
11-19-335-02272-318682,19,09,0005,40934000,7.49,13504.0
11-19-335-02272-318684,19,09,0005,40935000,7.33,19862.0
11-19-335-02272-318685,19,09,0005,40937000,1.34,4489.0
11-19-335-02272-318688,19,09,0005,40938000,10.33,24995.0
11-19-335-02272-318689,19,09,0005,40939000,2.44,8401.0
11-19-335-02272-318689,19,09,0006,40913000,2.5,6889.0
11-19-335-02272-318690,19,09,0005,40945000,2.83,4856.0
11-19-335-02272-318691,19,09,0005,40946000,3.64,12511.0
11-19-335-02272-318693,19,09,0005,40951000,2.77,19497.0
11-19-335-02272-318694,19,09,0005,40952000,1.95,4974.0
11-19-335-02273-318642,19,09,0006,40907000,8.26,7090.0
11-19-335-02273-318683,19,09,0005,40918000,3.2499924,1236.0
11-19-335-02273-318687,19,09,0005,40932000,7.177947,917.0
11-19-335-02273-318710,19,09,0006,40906000,4.08,7786.0
11-19-335-02273-318711,19,09,0006,40904000,5.94,4927.0
11-19-335-02273-318712,19,09,0006,40905000,7.95,14985.0
11-19-335-02273-318715,19,09,0006,40917000,7.11,8314.0
11-19-335-02273-318716,19,09,0006,40914000,4.51,4653.0
11-19-335-02273-318717,19,09,0006,40919000,3.31,5923.0
11-19-335-02273-318719,19,09,0006,40921000,5.64,12848.0
11-19-335-02273-318720,19,09,0006,40920000,3.59,16264.0
11-19-335-02274-318772,19,09,0007,40915000,3.87,5497.0
11-19-335-02274-318774,19,09,0007,40916000,5.41,5218.0
11-19-335-02274-318776,19,09,0007,40936000,5.43,5896.0
11-19-335-02275-318864,19,09,0008,40955000,8.66,16532.0
11-19-335-02275-318865,19,09,0008,40954000,0.87,9115.0
11-19-335-02275-318866,19,09,0008,40953000,2.59,5149.0
11-19-335-02281-319354,19,09,0014,40949000,1.03,5666.0
11-19-335-02283-319518,19,09,0016,40958000,4.43,17719.0
11-19-335-02283-319519,19,09,0016,40960000,2.17,6176.0
11-19-335-02283-319521,19,09,0016,40961000,1.89,4983.0
11-19-335-02287-319950,19,09,0020,40959000,4.57,11793.0
11-19-335-02293-320495,19,09,0026,40962000,2.6,9628.0
11-19-335-02293-320497,19,09,0026,40965000,1.61,6973.0
11-19-335-99999-801670,19,09,0000,40910000,99.57,289903.0
11-19-335-99999-801671,19,09,0000,40911000,127.87,475439.0
11-19-335-99999-801672,19,09,0000,40908000,73.23,132785.0
11-19-335-99999-801673,19,09,0000,40940000,23.44,122781.0
11-19-335-99999-801674,19,09,0000,40947000,154.2,493405.0
11-19-335-99999-801675,19,09,0000,40948000,8.53,71589.0
11-19-335-99999-801676,19,09,0000,40950000,10.36,22597.0
11-19-335-99999-801677,19,09,0000,40956000,21.15,31867.0
11-19-335-99999-801678,19,09,0000,40963000,23.04,285602.0
11-19-335-99999-801679,19,09,0000,40966000,6.4,52182.0
11-19-335-99999-801680,19,09,0000,40964000,14.68,36207.0
11-19-336-02299-321124,19,10,0001,41001000,1.62,9070.0
11-19-336-02304-321527,19,10,0006,41002000,3.93,20475.0
11-19-336-02304-321528,19,10,0006,41003000,2.52,9084.0
11-19-336-02307-321681,19,10,0009,41005000,3.41,6558.0
11-19-336-02307-321684,19,10,0009,41007000,0.37,5005.0
11-19-336-02307-321685,19,10,0009,41008000,1.15,5320.0
11-19-336-02308-321777,19,10,0010,41009000,1.85,9599.0
11-19-336-02311-321983,19,10,0013,41012000,15.02,50279.0
11-19-336-02312-322048,19,10,0014,41014000,2.94,19533.0
11-19-336-02312-322049,19,10,0014,41016000,1.36,8406.0
11-19-336-02312-322051,19,10,0014,41019000,1.53,6483.0
11-19-336-02312-322052,19,10,0014,41020000,1.93,7838.0
11-19-336-02313-322166,19,10,0015,41018000,3.12,10553.0
11-19-336-02314-322318,19,10,0016,41022000,2.56,7733.0
11-19-336-02314-322324,19,10,0016,41023000,3.3,12031.0
11-19-336-99999-801681,19,10,0000,41006000,11.66,115016.0
11-19-336-99999-801682,19,10,0000,41004000,15.96,139110.0
11-19-336-99999-801683,19,10,0000,41011000,24.6,138235.0
11-19-336-99999-801684,19,10,0000,41010000,12.18,36546.0
11-19-336-99999-801685,19,10,0000,41013000,5.52,28302.0
11-19-336-99999-801686,19,10,0000,41015000,7.72,85321.0
11-19-336-99999-801687,19,10,0000,41017000,1.3,21472.0
11-19-336-99999-801688,19,10,0000,41021000,15.54,86999.0
11-19-336-99999-801689,19,10,0000,41024000,21.91,85503.0
11-19-336-99999-801690,19,10,0000,41025000,30.0,55048.0
11-19-337-02318-322774,19,11,0003,41102000,0.77,6627.0
